configuration_id,arm,pool,objective_value,optimality_bound,optimality_ratio,computable
A3_l0.1_r1.0_k04,A3,full_eligible_store,5.429090821743012,5.4733529686927795,0.991913156852309,True
A3_l0.1_r1.0_k08,A3,full_eligible_store,5.540657676756382,5.559173249539025,0.9966693657579068,True
A3_l0.1_r1.0_k16,A3,full_eligible_store,5.844407248497009,5.856935717896968,0.9978609173801113,True
A3_l0.2_r0.0_k02,A3,full_eligible_store,4.622035616636277,4.653812023714268,0.9931719616271415,True
A3_l0.2_r0.0_k04,A3,full_eligible_store,5.389051559567451,5.529319618599898,0.9746319495511522,True
A3_l0.2_r0.0_k08,A3,full_eligible_store,5.275665548443794,5.525442887801032,0.95479505545,True
A3_l0.2_r0.0_k16,A3,full_eligible_store,5.9599402159452435,5.97129371986275,0.9980986525784621,True
A3_l0.2_r0.5_k02,A3,full_eligible_store,5.325568550825119,5.427993132950554,0.9811303036653329,True
A3_l0.2_r0.5_k04,A3,full_eligible_store,5.725568550825119,5.827993132950554,0.9824254113227514,True
A3_l0.2_r0.5_k08,A3,full_eligible_store,6.074315515160561,6.123602532123177,0.9919513037131221,True
A3_l0.2_r0.5_k16,A3,full_eligible_store,6.747593626379967,6.815583306029289,0.9900243784579411,True
A3_l0.2_r1.0_k02,A3,full_eligible_store,5.444364780187607,5.455222631008788,0.9980096411172181,True
A3_l0.2_r1.0_k04,A3,full_eligible_store,5.829090821743011,5.873352968692779,0.9924639048281787,True
A3_l0.2_r1.0_k08,A3,full_eligible_store,6.070396748185158,6.077337742286214,0.9988578890304615,True
A3_l0.2_r1.0_k16,A3,full_eligible_store,6.771673455834389,6.8016186629373205,0.9955973410761608,True
A3_l0.3_r0.0_k02,A3,full_eligible_store,4.822035616636276,4.8538120237142675,0.9934533090851599,True
A3_l0.3_r0.0_k04,A3,full_eligible_store,5.789051559567452,5.929319618599898,0.9763433128832465,True
A3_l0.3_r0.0_k08,A3,full_eligible_store,6.535361698269844,6.568146365803012,0.9950085357866167,True
A3_l0.3_r0.0_k16,A3,full_eligible_store,5.431741261482239,5.562861185741949,0.9764294092766902,True
A3_l0.3_r0.5_k02,A3,full_eligible_store,5.525568550825119,5.627993132950554,0.9818008693852586,True
A3_l0.3_r0.5_k04,A3,full_eligible_store,6.125568550825119,6.227993132950554,0.9835541594316256,True
A3_l0.3_r0.5_k08,A3,full_eligible_store,6.779589810967446,6.797852411002701,0.9973134750607859,True
A3_l0.3_r0.5_k16,A3,full_eligible_store,7.747593626379967,7.823308558739544,0.9903218782959806,True
A3_l0.3_r1.0_k02,A3,full_eligible_store,5.6443647801876065,5.655222631008788,0.9980800312331393,True
A3_l0.3_r1.0_k04,A3,full_eligible_store,6.229090821743012,6.273352968692779,0.9929444194881655,True
A3_l0.3_r1.0_k08,A3,full_eligible_store,6.721358685195446,6.731684276393611,0.9984661206951766,True
A3_l0.3_r1.0_k16,A3,full_eligible_store,7.771673455834389,7.810143502373074,0.995074348310374,True
A3_l0.4_r0.0_k02,A3,full_eligible_store,5.022035616636276,5.053812023714268,0.9937123884052502,True
A3_l0.4_r0.0_k04,A3,full_eligible_store,6.189051559567451,6.3293196185998974,0.9778383669201596,True
A3_l0.4_r0.0_k08,A3,full_eligible_store,7.235361698269845,7.275207033979107,0.9945231337715665,True
A3_l0.4_r0.0_k16,A3,full_eligible_store,6.785251116752624,6.809637661719455,0.9964188190064913,True
A3_l0.4_r0.5_k02,A3,full_eligible_store,5.725568550825119,5.827993132950554,0.9824254113227514,True
A3_l0.4_r0.5_k04,A3,full_eligible_store,6.525568550825119,6.627993132950554,0.9845466674344849,True
A3_l0.4_r0.5_k08,A3,full_eligible_store,7.5795898109674456,7.597852411002701,0.9975963470929221,True
A3_l0.4_r0.5_k16,A3,full_eligible_store,8.747593626379967,8.84555477904192,0.9889253805884446,True
A3_l0.4_r1.0_k02,A3,full_eligible_store,5.844364780187607,5.855222631008788,0.9981456126426894,True
A3_l0.4_r1.0_k04,A3,full_eligible_store,6.629090821743011,6.673352968692779,0.9933673301626007,True
A3_l0.4_r1.0_k08,A3,full_eligible_store,7.507518616318703,7.627168083786964,0.9843127270628007,True
A3_l0.4_r1.0_k16,A3,full_eligible_store,8.91292658597231,8.965051215089906,0.994185796838521,True
A3_l0.5_r0.0_k02,A3,full_eligible_store,5.222035616636276,5.253812023714268,0.9939517426709289,True
A3_l0.5_r0.0_k04,A3,full_eligible_store,6.5890515595674515,6.729319618599898,0.9791556848266288,True
A3_l0.5_r0.0_k08,A3,full_eligible_store,7.028447560966015,7.0767275479827925,0.9931776394259322,True
A3_l0.5_r0.0_k16,A3,full_eligible_store,7.6852511167526245,7.709637661719455,0.9968368753452685,True
A3_l0.5_r0.5_k02,A3,full_eligible_store,5.934656858444214,5.975032606714928,0.9932425894671539,True
A3_l0.5_r0.5_k04,A3,full_eligible_store,6.925568550825119,7.027993132950554,0.9854261977512158,True
A3_l0.5_r0.5_k08,A3,full_eligible_store,8.379589810967445,8.3978524110027,0.9978253249591136,True
A3_l0.5_r0.5_k16,A3,full_eligible_store,9.747593626379967,9.867800999344297,0.9878182207999211,True
A3_l0.5_r1.0_k02,A3,full_eligible_store,6.044364780187607,6.055222631008788,0.9982068618310451,True
A3_l0.5_r1.0_k04,A3,full_eligible_store,7.0290908217430115,7.073352968692779,0.9937424094137992,True
A3_l0.5_r1.0_k08,A3,full_eligible_store,8.307518616318703,8.427168083786965,0.9858019365131145,True
A3_l0.5_r1.0_k16,A3,full_eligible_store,10.01292658597231,10.074393150573776,0.993898732788886,True
A3_l0.6_r0.0_k02,A3,full_eligible_store,5.422035616636276,5.453812023714268,0.994173541929971,True
A3_l0.6_r0.0_k04,A3,full_eligible_store,6.989051559567452,7.129319618599898,0.9803251829716686,True
A3_l0.6_r0.0_k08,A3,full_eligible_store,7.828447560966015,7.876727547982792,0.9938705526219271,True
A3_l0.6_r0.0_k16,A3,full_eligible_store,8.585251116752623,8.609637661719454,0.9971675294681379,True
A3_l0.6_r0.5_k02,A3,full_eligible_store,6.134656858444214,6.175032606714928,0.9934614518105042,True
A3_l0.6_r0.5_k04,A3,full_eligible_store,7.325568550825119,7.427993132950554,0.9862110020442696,True
A3_l0.6_r0.5_k08,A3,full_eligible_store,9.179589810967446,9.197852411002701,0.9980144712896883,True
A3_l0.6_r0.5_k16,A3,full_eligible_store,10.944017505645752,11.150615728044395,0.9814720345999336,True
A3_l0.6_r1.0_k02,A3,full_eligible_store,6.244364780187607,6.255222631008788,0.9982641943442019,True
A3_l0.6_r1.0_k04,A3,full_eligible_store,7.429090821743012,7.4733529686927795,0.9940773375571594,True
A3_l0.6_r1.0_k08,A3,full_eligible_store,9.107518616318703,9.227168083786966,0.9870329155834391,True
