turn,stm_candidates,ltm_candidates,duplicates_removed,final_set_size,ltm_episodes_in_final_set,provenance_list
91,3,17,0,6,3,"[{""episode_id"":""db868b3d-342c-4d03-9a79-64b27837b5e4"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""}]"
92,3,17,0,6,3,"[{""episode_id"":""db868b3d-342c-4d03-9a79-64b27837b5e4"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""}]"
93,4,17,0,7,3,"[{""episode_id"":""4ddce2f4-2e7c-40ce-a358-ced95c9942cc"",""provenance"":""stm""},{""episode_id"":""1fe1c897-c028-4b10-b5a6-651e2383566d"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""}]"
94,5,17,0,8,3,"[{""episode_id"":""1fe1c897-c028-4b10-b5a6-651e2383566d"",""provenance"":""stm""},{""episode_id"":""4ddce2f4-2e7c-40ce-a358-ced95c9942cc"",""provenance"":""stm""},{""episode_id"":""8c26928e-e3eb-4dd3-90be-d5b12363ac77"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""}]"
95,15,17,0,18,3,"[{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""012e10e2-0da9-4b96-9678-d473f14e34ab"",""provenance"":""stm""},{""episode_id"":""0e3547d9-8a0c-4125-a56f-bef69f65d994"",""provenance"":""stm""},{""episode_id"":""2df0b5c0-6614-4581-b95b-25a0facd11c3"",""provenance"":""stm""},{""episode_id"":""51d28a25-239c-4048-891c-9b68f03c1a6a"",""provenance"":""stm""},{""episode_id"":""b1c92968-f766-420f-9f2a-b35789a2dccc"",""provenance"":""stm""},{""episode_id"":""dc2b3638-3376-4382-8782-20ca023e8554"",""provenance"":""stm""},{""episode_id"":""e3a4e850-c28e-47f7-be91-fb23ce2255aa"",""provenance"":""stm""},{""episode_id"":""f184814c-0a82-401f-95c3-2db50d68e267"",""provenance"":""stm""},{""episode_id"":""f22180e9-0fa4-4fb2-8fca-1282f28e8654"",""provenance"":""stm""},{""episode_id"":""ca772484-2412-4fdd-9a68-b726c4e2c143"",""provenance"":""stm""},{""episode_id"":""db868b3d-342c-4d03-9a79-64b27837b5e4"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""1fe1c897-c028-4b10-b5a6-651e2383566d"",""provenance"":""stm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""f9e10c27-fc2c-40af-9439-75cab4613420"",""provenance"":""stm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""}]"
96,7,17,0,10,3,"[{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""ca772484-2412-4fdd-9a68-b726c4e2c143"",""provenance"":""stm""},{""episode_id"":""db868b3d-342c-4d03-9a79-64b27837b5e4"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""dafbf493-fce5-4ff2-ac2a-86155d8a0fda"",""provenance"":""stm""},{""episode_id"":""3586b3d9-8cd0-425c-bfa4-12ede5ea224a"",""provenance"":""stm""},{""episode_id"":""4ddce2f4-2e7c-40ce-a358-ced95c9942cc"",""provenance"":""stm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""}]"
97,3,17,0,6,3,"[{""episode_id"":""f9e10c27-fc2c-40af-9439-75cab4613420"",""provenance"":""stm""},{""episode_id"":""94c44e21-2973-4a41-919d-43aa6841e0b8"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""}]"
98,15,17,0,18,3,"[{""episode_id"":""8c26928e-e3eb-4dd3-90be-d5b12363ac77"",""provenance"":""stm""},{""episode_id"":""1fe1c897-c028-4b10-b5a6-651e2383566d"",""provenance"":""stm""},{""episode_id"":""245ede3c-39e2-44af-8de2-86dffd0ab5dd"",""provenance"":""stm""},{""episode_id"":""2f180e2f-9208-44ea-8ba2-2a4b2b57e0f1"",""provenance"":""stm""},{""episode_id"":""461ca34a-8299-40ed-93aa-6fec635580a6"",""provenance"":""stm""},{""episode_id"":""64a40544-da83-4141-8f49-0f700719d520"",""provenance"":""stm""},{""episode_id"":""af2be6aa-378f-4aca-b542-bba94f7f84d4"",""provenance"":""stm""},{""episode_id"":""b0680986-d9bd-42cb-b6de-f75146f1fe33"",""provenance"":""stm""},{""episode_id"":""b153ca39-3aa7-4a3c-88f6-3ba8434bae42"",""provenance"":""stm""},{""episode_id"":""b2a083e9-f284-46b0-8812-deea53b56145"",""provenance"":""stm""},{""episode_id"":""d7a540ee-540f-48c5-b8a0-fd7efab16139"",""provenance"":""stm""},{""episode_id"":""94c44e21-2973-4a41-919d-43aa6841e0b8"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""e14793b8-7532-4ba5-b9a3-d19ee2cb21b3"",""provenance"":""stm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""}]"
99,7,17,0,10,3,"[{""episode_id"":""dafbf493-fce5-4ff2-ac2a-86155d8a0fda"",""provenance"":""stm""},{""episode_id"":""ca772484-2412-4fdd-9a68-b726c4e2c143"",""provenance"":""stm""},{""episode_id"":""db868b3d-342c-4d03-9a79-64b27837b5e4"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""e14793b8-7532-4ba5-b9a3-d19ee2cb21b3"",""provenance"":""stm""},{""episode_id"":""94c44e21-2973-4a41-919d-43aa6841e0b8"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""}]"
100,7,17,0,10,3,"[{""episode_id"":""ca772484-2412-4fdd-9a68-b726c4e2c143"",""provenance"":""stm""},{""episode_id"":""db868b3d-342c-4d03-9a79-64b27837b5e4"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""e14793b8-7532-4ba5-b9a3-d19ee2cb21b3"",""provenance"":""stm""},{""episode_id"":""94c44e21-2973-4a41-919d-43aa6841e0b8"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""dafbf493-fce5-4ff2-ac2a-86155d8a0fda"",""provenance"":""stm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""}]"
101,8,17,0,11,3,"[{""episode_id"":""3586b3d9-8cd0-425c-bfa4-12ede5ea224a"",""provenance"":""stm""},{""episode_id"":""4ddce2f4-2e7c-40ce-a358-ced95c9942cc"",""provenance"":""stm""},{""episode_id"":""1fe1c897-c028-4b10-b5a6-651e2383566d"",""provenance"":""stm""},{""episode_id"":""245ede3c-39e2-44af-8de2-86dffd0ab5dd"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""e14793b8-7532-4ba5-b9a3-d19ee2cb21b3"",""provenance"":""stm""},{""episode_id"":""94c44e21-2973-4a41-919d-43aa6841e0b8"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""}]"
102,10,17,0,13,3,"[{""episode_id"":""1fe1c897-c028-4b10-b5a6-651e2383566d"",""provenance"":""stm""},{""episode_id"":""245ede3c-39e2-44af-8de2-86dffd0ab5dd"",""provenance"":""stm""},{""episode_id"":""3586b3d9-8cd0-425c-bfa4-12ede5ea224a"",""provenance"":""stm""},{""episode_id"":""4ddce2f4-2e7c-40ce-a358-ced95c9942cc"",""provenance"":""stm""},{""episode_id"":""7e3c6771-57fe-431f-9369-c217f11e15c2"",""provenance"":""stm""},{""episode_id"":""8c26928e-e3eb-4dd3-90be-d5b12363ac77"",""provenance"":""stm""},{""episode_id"":""94c44e21-2973-4a41-919d-43aa6841e0b8"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""e14793b8-7532-4ba5-b9a3-d19ee2cb21b3"",""provenance"":""stm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""}]"
103,20,17,0,23,3,"[{""episode_id"":""94c44e21-2973-4a41-919d-43aa6841e0b8"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""012e10e2-0da9-4b96-9678-d473f14e34ab"",""provenance"":""stm""},{""episode_id"":""0e3547d9-8a0c-4125-a56f-bef69f65d994"",""provenance"":""stm""},{""episode_id"":""2df0b5c0-6614-4581-b95b-25a0facd11c3"",""provenance"":""stm""},{""episode_id"":""51d28a25-239c-4048-891c-9b68f03c1a6a"",""provenance"":""stm""},{""episode_id"":""b1c92968-f766-420f-9f2a-b35789a2dccc"",""provenance"":""stm""},{""episode_id"":""dc2b3638-3376-4382-8782-20ca023e8554"",""provenance"":""stm""},{""episode_id"":""e3a4e850-c28e-47f7-be91-fb23ce2255aa"",""provenance"":""stm""},{""episode_id"":""f184814c-0a82-401f-95c3-2db50d68e267"",""provenance"":""stm""},{""episode_id"":""f22180e9-0fa4-4fb2-8fca-1282f28e8654"",""provenance"":""stm""},{""episode_id"":""86d671c2-2ec3-44c7-8a65-1f2946a85d47"",""provenance"":""stm""},{""episode_id"":""ca772484-2412-4fdd-9a68-b726c4e2c143"",""provenance"":""stm""},{""episode_id"":""db868b3d-342c-4d03-9a79-64b27837b5e4"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""e14793b8-7532-4ba5-b9a3-d19ee2cb21b3"",""provenance"":""stm""},{""episode_id"":""1fe1c897-c028-4b10-b5a6-651e2383566d"",""provenance"":""stm""},{""episode_id"":""245ede3c-39e2-44af-8de2-86dffd0ab5dd"",""provenance"":""stm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""3ada1724-89b3-4190-83d0-8b2217b7aa5a"",""provenance"":""stm""},{""episode_id"":""f9e10c27-fc2c-40af-9439-75cab4613420"",""provenance"":""stm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""}]"
104,12,17,0,15,3,"[{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""e14793b8-7532-4ba5-b9a3-d19ee2cb21b3"",""provenance"":""stm""},{""episode_id"":""86d671c2-2ec3-44c7-8a65-1f2946a85d47"",""provenance"":""stm""},{""episode_id"":""ca772484-2412-4fdd-9a68-b726c4e2c143"",""provenance"":""stm""},{""episode_id"":""db868b3d-342c-4d03-9a79-64b27837b5e4"",""provenance"":""stm""},{""episode_id"":""94c44e21-2973-4a41-919d-43aa6841e0b8"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""30d170b1-7064-4746-a63a-19d9572302e4"",""provenance"":""stm""},{""episode_id"":""dafbf493-fce5-4ff2-ac2a-86155d8a0fda"",""provenance"":""stm""},{""episode_id"":""3586b3d9-8cd0-425c-bfa4-12ede5ea224a"",""provenance"":""stm""},{""episode_id"":""4ddce2f4-2e7c-40ce-a358-ced95c9942cc"",""provenance"":""stm""},{""episode_id"":""755481fd-b0ab-4de1-8832-7a29a42af347"",""provenance"":""stm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""}]"
105,5,17,0,8,3,"[{""episode_id"":""3ada1724-89b3-4190-83d0-8b2217b7aa5a"",""provenance"":""stm""},{""episode_id"":""f9e10c27-fc2c-40af-9439-75cab4613420"",""provenance"":""stm""},{""episode_id"":""94c44e21-2973-4a41-919d-43aa6841e0b8"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""dd330cbb-60bc-462f-8b2b-2af5e0018ef8"",""provenance"":""stm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""}]"
106,19,17,0,22,3,"[{""episode_id"":""7e3c6771-57fe-431f-9369-c217f11e15c2"",""provenance"":""stm""},{""episode_id"":""8c26928e-e3eb-4dd3-90be-d5b12363ac77"",""provenance"":""stm""},{""episode_id"":""1fe1c897-c028-4b10-b5a6-651e2383566d"",""provenance"":""stm""},{""episode_id"":""245ede3c-39e2-44af-8de2-86dffd0ab5dd"",""provenance"":""stm""},{""episode_id"":""cacd0527-b32b-4f01-856c-c58a677a202e"",""provenance"":""stm""},{""episode_id"":""2f180e2f-9208-44ea-8ba2-2a4b2b57e0f1"",""provenance"":""stm""},{""episode_id"":""461ca34a-8299-40ed-93aa-6fec635580a6"",""provenance"":""stm""},{""episode_id"":""64a40544-da83-4141-8f49-0f700719d520"",""provenance"":""stm""},{""episode_id"":""af2be6aa-378f-4aca-b542-bba94f7f84d4"",""provenance"":""stm""},{""episode_id"":""b0680986-d9bd-42cb-b6de-f75146f1fe33"",""provenance"":""stm""},{""episode_id"":""b153ca39-3aa7-4a3c-88f6-3ba8434bae42"",""provenance"":""stm""},{""episode_id"":""b2a083e9-f284-46b0-8812-deea53b56145"",""provenance"":""stm""},{""episode_id"":""d7a540ee-540f-48c5-b8a0-fd7efab16139"",""provenance"":""stm""},{""episode_id"":""94c44e21-2973-4a41-919d-43aa6841e0b8"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""dd330cbb-60bc-462f-8b2b-2af5e0018ef8"",""provenance"":""stm""},{""episode_id"":""26c15497-867c-47e8-93ec-5595823a72bf"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""e14793b8-7532-4ba5-b9a3-d19ee2cb21b3"",""provenance"":""stm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""}]"
107,11,17,0,14,3,"[{""episode_id"":""30d170b1-7064-4746-a63a-19d9572302e4"",""provenance"":""stm""},{""episode_id"":""dafbf493-fce5-4ff2-ac2a-86155d8a0fda"",""provenance"":""stm""},{""episode_id"":""86d671c2-2ec3-44c7-8a65-1f2946a85d47"",""provenance"":""stm""},{""episode_id"":""ca772484-2412-4fdd-9a68-b726c4e2c143"",""provenance"":""stm""},{""episode_id"":""db868b3d-342c-4d03-9a79-64b27837b5e4"",""provenance"":""stm""},{""episode_id"":""26c15497-867c-47e8-93ec-5595823a72bf"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""e14793b8-7532-4ba5-b9a3-d19ee2cb21b3"",""provenance"":""stm""},{""episode_id"":""94c44e21-2973-4a41-919d-43aa6841e0b8"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""dd330cbb-60bc-462f-8b2b-2af5e0018ef8"",""provenance"":""stm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""}]"
108,11,17,0,14,3,"[{""episode_id"":""86d671c2-2ec3-44c7-8a65-1f2946a85d47"",""provenance"":""stm""},{""episode_id"":""ca772484-2412-4fdd-9a68-b726c4e2c143"",""provenance"":""stm""},{""episode_id"":""db868b3d-342c-4d03-9a79-64b27837b5e4"",""provenance"":""stm""},{""episode_id"":""26c15497-867c-47e8-93ec-5595823a72bf"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""e14793b8-7532-4ba5-b9a3-d19ee2cb21b3"",""provenance"":""stm""},{""episode_id"":""94c44e21-2973-4a41-919d-43aa6841e0b8"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""dd330cbb-60bc-462f-8b2b-2af5e0018ef8"",""provenance"":""stm""},{""episode_id"":""30d170b1-7064-4746-a63a-19d9572302e4"",""provenance"":""stm""},{""episode_id"":""dafbf493-fce5-4ff2-ac2a-86155d8a0fda"",""provenance"":""stm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""}]"
109,12,17,0,15,3,"[{""episode_id"":""3586b3d9-8cd0-425c-bfa4-12ede5ea224a"",""provenance"":""stm""},{""episode_id"":""4ddce2f4-2e7c-40ce-a358-ced95c9942cc"",""provenance"":""stm""},{""episode_id"":""755481fd-b0ab-4de1-8832-7a29a42af347"",""provenance"":""stm""},{""episode_id"":""1fe1c897-c028-4b10-b5a6-651e2383566d"",""provenance"":""stm""},{""episode_id"":""245ede3c-39e2-44af-8de2-86dffd0ab5dd"",""provenance"":""stm""},{""episode_id"":""cacd0527-b32b-4f01-856c-c58a677a202e"",""provenance"":""stm""},{""episode_id"":""26c15497-867c-47e8-93ec-5595823a72bf"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""e14793b8-7532-4ba5-b9a3-d19ee2cb21b3"",""provenance"":""stm""},{""episode_id"":""94c44e21-2973-4a41-919d-43aa6841e0b8"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""dd330cbb-60bc-462f-8b2b-2af5e0018ef8"",""provenance"":""stm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""}]"
110,15,17,0,18,3,"[{""episode_id"":""1fe1c897-c028-4b10-b5a6-651e2383566d"",""provenance"":""stm""},{""episode_id"":""245ede3c-39e2-44af-8de2-86dffd0ab5dd"",""provenance"":""stm""},{""episode_id"":""cacd0527-b32b-4f01-856c-c58a677a202e"",""provenance"":""stm""},{""episode_id"":""3586b3d9-8cd0-425c-bfa4-12ede5ea224a"",""provenance"":""stm""},{""episode_id"":""4ddce2f4-2e7c-40ce-a358-ced95c9942cc"",""provenance"":""stm""},{""episode_id"":""755481fd-b0ab-4de1-8832-7a29a42af347"",""provenance"":""stm""},{""episode_id"":""31e14c3d-daa7-4837-b78a-7fb4ffb057a2"",""provenance"":""stm""},{""episode_id"":""7e3c6771-57fe-431f-9369-c217f11e15c2"",""provenance"":""stm""},{""episode_id"":""8c26928e-e3eb-4dd3-90be-d5b12363ac77"",""provenance"":""stm""},{""episode_id"":""94c44e21-2973-4a41-919d-43aa6841e0b8"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""dd330cbb-60bc-462f-8b2b-2af5e0018ef8"",""provenance"":""stm""},{""episode_id"":""26c15497-867c-47e8-93ec-5595823a72bf"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""e14793b8-7532-4ba5-b9a3-d19ee2cb21b3"",""provenance"":""stm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""}]"
111,25,17,0,28,3,"[{""episode_id"":""94c44e21-2973-4a41-919d-43aa6841e0b8"",""provenance"":""stm""},{""episode_id"":""bc50c81e-afec-40e2-b022-fd9739290eb8"",""provenance"":""stm""},{""episode_id"":""dd330cbb-60bc-462f-8b2b-2af5e0018ef8"",""provenance"":""stm""},{""episode_id"":""012e10e2-0da9-4b96-9678-d473f14e34ab"",""provenance"":""stm""},{""episode_id"":""0e3547d9-8a0c-4125-a56f-bef69f65d994"",""provenance"":""stm""},{""episode_id"":""2df0b5c0-6614-4581-b95b-25a0facd11c3"",""provenance"":""stm""},{""episode_id"":""51d28a25-239c-4048-891c-9b68f03c1a6a"",""provenance"":""stm""},{""episode_id"":""b1c92968-f766-420f-9f2a-b35789a2dccc"",""provenance"":""stm""},{""episode_id"":""dc2b3638-3376-4382-8782-20ca023e8554"",""provenance"":""stm""},{""episode_id"":""e3a4e850-c28e-47f7-be91-fb23ce2255aa"",""provenance"":""stm""},{""episode_id"":""f184814c-0a82-401f-95c3-2db50d68e267"",""provenance"":""stm""},{""episode_id"":""f22180e9-0fa4-4fb2-8fca-1282f28e8654"",""provenance"":""stm""},{""episode_id"":""355072c6-35df-49d5-9bf7-e8f169b0e086"",""provenance"":""stm""},{""episode_id"":""86d671c2-2ec3-44c7-8a65-1f2946a85d47"",""provenance"":""stm""},{""episode_id"":""ca772484-2412-4fdd-9a68-b726c4e2c143"",""provenance"":""stm""},{""episode_id"":""db868b3d-342c-4d03-9a79-64b27837b5e4"",""provenance"":""stm""},{""episode_id"":""26c15497-867c-47e8-93ec-5595823a72bf"",""provenance"":""stm""},{""episode_id"":""6d371be9-6291-4691-ae7a-eaede59746de"",""provenance"":""stm""},{""episode_id"":""e14793b8-7532-4ba5-b9a3-d19ee2cb21b3"",""provenance"":""stm""},{""episode_id"":""1fe1c897-c028-4b10-b5a6-651e2383566d"",""provenance"":""stm""},{""episode_id"":""245ede3c-39e2-44af-8de2-86dffd0ab5dd"",""provenance"":""stm""},{""episode_id"":""cacd0527-b32b-4f01-856c-c58a677a202e"",""provenance"":""stm""},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""provenance"":""ltm""},{""episode_id"":""3ada1724-89b3-4190-83d0-8b2217b7aa5a"",""provenance"":""stm""},{""episode_id"":""dfef75de-8fb7-4f1d-acc3-38a52b773932"",""provenance"":""stm""},{""episode_id"":""f9e10c27-fc2c-40af-9439-75cab4613420"",""provenance"":""stm""},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""provenance"":""ltm""},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""provenance"":""ltm""}]"
