turn,stm_candidates,ltm_candidates,duplicates_removed,final_set_size,ltm_episodes_in_final_set,provenance_list
66,0,5,0,5,5,"[{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""}]"
67,1,5,0,6,5,"[{""episode_id"":""10b9fc1f-c78c-4ea7-8c70-086048a1da48"",""provenance"":""stm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""}]"
68,0,5,0,5,5,"[{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
69,1,5,0,6,5,"[{""episode_id"":""10b9fc1f-c78c-4ea7-8c70-086048a1da48"",""provenance"":""stm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""}]"
70,1,5,0,6,5,"[{""episode_id"":""10b9fc1f-c78c-4ea7-8c70-086048a1da48"",""provenance"":""stm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
71,0,5,0,5,5,"[{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""}]"
72,1,5,0,6,5,"[{""episode_id"":""10b9fc1f-c78c-4ea7-8c70-086048a1da48"",""provenance"":""stm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
73,0,5,0,5,5,"[{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
74,1,5,0,6,5,"[{""episode_id"":""10b9fc1f-c78c-4ea7-8c70-086048a1da48"",""provenance"":""stm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
75,0,5,0,5,5,"[{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
76,1,5,0,6,5,"[{""episode_id"":""10b9fc1f-c78c-4ea7-8c70-086048a1da48"",""provenance"":""stm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""}]"
77,0,5,0,5,5,"[{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""}]"
78,0,5,0,5,5,"[{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""}]"
79,1,5,0,6,5,"[{""episode_id"":""0cc195e4-b423-44b7-9db7-a563b0f2217a"",""provenance"":""stm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""}]"
80,2,5,0,7,5,"[{""episode_id"":""10b9fc1f-c78c-4ea7-8c70-086048a1da48"",""provenance"":""stm""},{""episode_id"":""0cc195e4-b423-44b7-9db7-a563b0f2217a"",""provenance"":""stm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
81,0,5,0,5,5,"[{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
82,2,5,0,7,5,"[{""episode_id"":""e06d5871-5b05-452f-a401-6d0e270fd0b8"",""provenance"":""stm""},{""episode_id"":""0cc195e4-b423-44b7-9db7-a563b0f2217a"",""provenance"":""stm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
83,0,5,0,5,5,"[{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
84,1,5,0,6,5,"[{""episode_id"":""e06d5871-5b05-452f-a401-6d0e270fd0b8"",""provenance"":""stm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
85,1,5,0,6,5,"[{""episode_id"":""0cc195e4-b423-44b7-9db7-a563b0f2217a"",""provenance"":""stm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""}]"
86,4,5,0,9,5,"[{""episode_id"":""34aa5ce4-f657-437f-a86a-37862b08897e"",""provenance"":""stm""},{""episode_id"":""10b9fc1f-c78c-4ea7-8c70-086048a1da48"",""provenance"":""stm""},{""episode_id"":""0cc195e4-b423-44b7-9db7-a563b0f2217a"",""provenance"":""stm""},{""episode_id"":""e06d5871-5b05-452f-a401-6d0e270fd0b8"",""provenance"":""stm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
87,1,5,0,6,5,"[{""episode_id"":""0cc195e4-b423-44b7-9db7-a563b0f2217a"",""provenance"":""stm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
