turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
72,25.702133666102704,0.038907275675670906,74,3374
73,25.271624089180115,0.03957007260281873,73,3568
74,24.722522261227173,0.040448947297271526,74,3654
75,32.250249552510354,0.031007511999923736,75,1578
76,25.825151435524308,0.038721941379380634,58,2554
77,26.125311887190232,0.03827705500007141,60,2423
78,25.50815254470278,0.03920315272725103,55,2497
79,24.324854376086883,0.041110215277715016,72,3749
80,24.72209525237156,0.04044964594593055,74,3649
81,24.382264474400344,0.041013417808256875,73,3847
82,24.026856310810167,0.04162009324332954,74,3926
83,29.683181509321667,0.033689111111150985,54,1492
84,33.91657733279777,0.029484107142880453,84,1442
85,36.20654814172126,0.02761931339286353,112,1500
86,27.858621613521052,0.03589553043480998,46,1499
87,23.25835290023106,0.042995305999938865,50,2703
88,33.043553458514964,0.030263089024473874,82,1626
89,33.52457330782123,0.029828865853654327,82,1481
90,31.278656876940016,0.031970682242984785,107,2866
91,32.72211801924475,0.030560368965476908,87,1822
92,33.398993528027106,0.029941021999984514,100,1956
93,32.06845546292549,0.031183291666669295,96,2259
94,25.090394965908658,0.03985588913043182,46,2084
95,21.34660534327736,0.046845855999999915,50,3323
96,30.687266404844998,0.03258680609759744,82,2246
97,32.73457798184076,0.03054873658535454,82,1654
98,28.758569658752762,0.034772243956007975,91,3155
99,31.34643592987001,0.03190155340904643,88,2321
100,29.728547570410264,0.03363770119046551,84,2560
101,29.67620753648953,0.033697028124985685,96,3015
102,22.836426105251547,0.04378968913047372,46,2666
103,19.710709853608773,0.05073384000002989,50,3944
104,28.515007604967206,0.035069252439049105,82,2867
105,32.01445116713596,0.031235893902392977,82,1823
106,28.009752564939586,0.035701850549430474,91,3446
107,26.027920882727596,0.03842027968755701,64,2801
108,28.286162621407737,0.03535297499998012,84,3007
109,27.700337061157377,0.03610064375000851,96,3772
110,21.069238188607848,0.04746256086946232,46,3248
111,18.24117696160602,0.054821023999975294,50,4566
112,26.64227447307227,0.037534332926819534,82,3489
113,31.681999273225948,0.03156366463416617,82,1992
114,27.137436982959322,0.036849463736311566,91,3736
115,28.80826314151715,0.03471226276598556,94,3271
116,27.18903624124043,0.03677953095237691,84,3483
117,25.995331455131954,0.03846844583328372,96,4529
118,22.424055600916557,0.044594966129103165,62,3830
119,16.9881313779193,0.05886462599999504,50,5187
120,24.920873945890346,0.04012700365850966,82,4110
121,31.05055226819541,0.032205546341418353,82,2161
122,25.604382517552132,0.03905581395350922,43,1725
123,27.54380035647221,0.0363058106382557,94,3707
124,26.125495684618958,0.03827678571429888,84,3939
125,24.509375282851313,0.040800713541633137,96,5230
126,18.032541524429178,0.055455300000017894,46,4247
127,15.776836272288577,0.06338406399998348,50,5754
128,24.14675739528241,0.04141342804874379,82,4566
129,30.286995879415322,0.03301747073170945,82,2330
130,26.201014935209198,0.0381664604395225,91,4151
131,24.187536763900937,0.04134360641024287,78,4252
132,24.78728598724881,0.040343263095218435,84,4395
133,22.815049091563175,0.04383071875001102,96,5987
134,20.08518776033987,0.04978793387107867,62,4829
135,14.823706403350139,0.06745951199991396,50,6375
136,22.789346536319538,0.04388015243904835,82,5188
137,29.53738334081422,0.03385540243905824,82,2499
138,25.472821045771614,0.03925752857145738,91,4441
139,23.040463248004443,0.04340190512821442,78,4743
140,23.807253752796473,0.042004004761890555,84,4851
141,21.68729406955054,0.0461099479166478,96,6744
142,15.712965922776077,0.06364170869552332,46,5411
143,14.084666536243228,0.07099919599990244,50,6997
144,21.430825398806284,0.04666175853664044,82,5809
145,29.299810633923396,0.034129913414600616,82,2668
146,24.897490737858565,0.040164690109892175,91,4731
147,22.10296382325959,0.04524280128204667,78,5233
148,22.703190514480987,0.04404667261908236,84,5307
149,20.641257651203034,0.04844666041663004,96,7501
150,17.87483853542692,0.055944561290333136,62,5994
151,13.489167389254565,0.07413355999990018,50,7618
152,20.226935361286124,0.04943902682924357,82,6431
153,28.748327951635524,0.03478463170735844,82,2837
154,24.095568213346407,0.04150140769231187,91,5022
155,21.138845547460683,0.04730627307696686,78,5724
156,22.16509608492864,0.04511597857137011,84,5763
157,30.82624629962474,0.03243988873248487,71,1722
158,13.98579967031387,0.07150109565222722,46,6551
159,12.686649797804913,0.07882301600009668,50,8240
160,19.18768064790804,0.052116773170759766,82,7202
161,28.38388329875747,0.035231260975617656,82,3006
162,23.424470138502897,0.04269039999996824,91,5312
163,20.042473083923728,0.04989404230768858,78,6364
164,28.64617544622299,0.034908674000034806,50,1497
165,35.17514374938345,0.02842916597938645,97,1438
166,35.22929160588915,0.028385469999993803,100,1496
167,30.591429941999536,0.03268889365080256,63,1683
168,21.14857463616332,0.04728451052630446,76,5471
169,29.931173520201693,0.03340998305078355,59,1624
170,34.217180082037125,0.02922508510644238,94,1582
171,27.205056513193284,0.036757872548988935,102,4217
172,30.61237657451079,0.03266652615375978,65,1622
173,32.90134210338853,0.030393896907233132,97,2071
174,33.405172269787435,0.029935484000016003,100,1980
175,28.58724165927235,0.034980639682515406,63,2110
176,17.709535228943995,0.05646675573764502,61,6050
177,26.216382377441786,0.03814408813553401,59,2363
178,30.40418979094752,0.03289020384610735,78,2161
179,24.98398655690678,0.040025637931011125,87,4386
180,29.234346615274845,0.034206340000002035,65,1893
181,30.82899158367194,0.03243700000001406,97,2667
182,31.694953567541926,0.03155076399998506,100,2460
183,26.44880353386402,0.03780889365069535,63,2536
184,16.864616718130424,0.059295744262301726,61,6629
185,23.744905661313222,0.042114296610125786,59,3102
186,28.30969661191528,0.035323585897388585,78,2741
187,24.69876940794962,0.04048784712642958,87,4555
188,28.78864172048932,0.034735921538399106,65,2163
189,30.466276293930004,0.03282317767856772,112,3263
190,30.03965444666513,0.03328933099997812,100,2939
191,24.869981316727003,0.040209117460310355,63,2963
192,16.01073947910905,0.06245807704914621,61,7209
193,24.516253729630858,0.040789266216125795,74,3841
194,26.58377255635919,0.03761693333329346,78,3320
195,24.193784538889116,0.041332929885053694,87,4724
196,27.29968676340046,0.03663045692306836,65,2434
197,27.691073474186645,0.03611272061851233,97,3859
198,28.8873179965411,0.03461726699999417,100,3419
199,23.593285905044734,0.0423849396826145,63,3389
200,15.313946061716893,0.06529995573772361,61,7788
201,20.018542599206043,0.04995368644067331,59,4580
202,25.126058725148816,0.03979931794870376,78,3899
203,24.49749366731803,0.040820502439157455,41,1813
204,26.57694942739818,0.037626590769258866,65,2633
205,26.169011563014145,0.038213136082424506,97,4287
206,27.97821291791926,0.035742097000038484,100,3730
207,22.20477404755451,0.04503536031748693,63,3913
208,14.729852809172211,0.06788934098359113,61,8198
209,18.88679622474563,0.052947042372903465,59,5150
210,23.738329111355974,0.04212596410257109,78,4309
211,24.11948827760325,0.041460249425298745,87,4893
212,25.52070984004405,0.039183863076994806,65,2975
213,25.061594034676673,0.03990169175258134,97,4883
214,27.041572469613076,0.036980097999985445,100,4210
215,21.23418188269977,0.04709387936507858,63,4339
216,14.028562843858888,0.07128313934436682,61,8777
217,19.8482813467048,0.05038219594594871,74,5889
218,22.414564087200144,0.044613849999922635,78,4889
219,23.662646383069184,0.04226069999995893,87,5062
220,24.96015399412988,0.0400638553846735,65,3245
221,23.88807770669672,0.04186188659791837,97,5479
222,25.82233084700191,0.03872617100001662,100,4689
223,20.31544533647718,0.04922363174606174,63,4766
224,13.449313451122618,0.0743532377049722,61,9357
225,16.196645504497063,0.061741179661081426,59,6628
226,21.348996562961645,0.04684060897432993,78,5468
227,23.345084408032296,0.04283557011496313,87,5231
228,24.21435410519981,0.041297818461540514,65,3516
229,22.67871805949575,0.04409420309281073,97,6075
230,24.96370090660782,0.040058162999994235,100,5169
231,19.28904912611192,0.051842887301597605,63,5192
232,12.973941264721335,0.07707758032782175,61,9936
233,15.347451740317805,0.0651573966102136,59,7367
234,20.256655460479898,0.04936649102567641,78,6047
235,22.87882100965215,0.04370854597700286,87,5400
236,23.23164140980533,0.04304474153849207,65,3786
237,21.79363307772239,0.04588496082473772,97,6672
238,30.400178109261034,0.03289454411766629,68,1705
239,18.855288266388943,0.05303551904759684,63,5590
240,12.34200613521944,0.08102410491811184,61,10515
241,14.099221863958169,0.07092589999993541,59,8260
242,19.270819847885605,0.0518919282051054,78,6626
243,22.56844113238856,0.04430966206898862,87,5569
244,22.456041435233775,0.044531446153772636,65,4057
245,20.593341293814813,0.04855938556704,97,7422
246,28.207105595594296,0.03545205999995232,50,1510
247,33.541861689854166,0.029813491250024526,80,1436
248,36.436245025028335,0.027445199122826523,114,1488
249,25.74343935485915,0.03884484843752034,64,2776
250,31.993985130807683,0.03125587499998801,80,1665
251,31.386016231940744,0.031861322972946325,74,1646
252,23.88138652641457,0.04187361562503611,32,1431
253,23.590618108120992,0.042389732876721584,73,3909
254,33.682112888064644,0.029689348863691768,88,1608
255,29.508820657339825,0.03388817234047158,94,2866
256,21.43283567755006,0.04665738192764925,83,5909
257,32.10687389076934,0.03114597837840257,74,1640
258,31.96172774864223,0.0312874200000806,80,1913
259,35.447387541568645,0.02821082368418023,114,1682
260,24.66915863717212,0.040536445312454816,64,3067
261,19.86741514756627,0.05033367413790106,58,4410
262,29.881425591274265,0.03346560547941234,73,2069
263,27.040581546386395,0.036981453164554305,79,3150
264,21.028556348841384,0.04755438192765416,83,6233
265,30.396716168752274,0.032898290540607694,74,1938
266,30.058763002948176,0.03326816875005534,80,2349
267,34.83714277488001,0.02870499473685509,114,1873
268,24.013550546367707,0.041643154687562856,64,3357
269,19.142824581239775,0.05223889482746519,58,4846
270,28.21939738751506,0.0354366178082323,73,2530
271,26.028229558817756,0.03841982405066131,79,3434
272,20.38380344237922,0.04905855783130918,83,6558
273,29.796365197709157,0.03356114054062149,74,2236
274,28.458748190762485,0.03513857999996617,80,2785
275,34.29301844076624,0.029160454385993562,114,2063
276,23.21139937936542,0.04308227968749634,64,3648
277,18.111814033402002,0.05521258103444466,58,5282
278,26.865589798156233,0.037222335616418495,73,2991
279,25.445627011124117,0.039299483544375936,79,3718
280,20.004633362335678,0.04998841927704508,83,6882
281,28.470817758066904,0.03512368378378105,74,2534
282,27.406878962159233,0.036487190000025295,80,3220
283,33.6219770229718,0.02974245087719745,114,2254
284,22.42302508332758,0.04459701562495866,64,3939
285,17.375973893371178,0.057550731034505836,58,5717
286,25.528509207441342,0.03917189178083727,73,3453
287,24.362268286322387,0.04104708101262583,79,4002
288,25.450177460144122,0.03929245686266964,51,2110
289,27.964403430682143,0.03575974729726629,74,2777
290,25.801764847159937,0.03875703875000909,80,3656
291,32.81459220014678,0.03047424736838653,114,2444
292,21.56747996065142,0.046366103124910296,64,4336
293,16.930949545153844,0.05906343275863288,58,6153
294,23.783341964835238,0.042046235616447256,73,4020
295,23.798820795514352,0.04201888860764404,79,4286
296,19.221074523370067,0.052026227710846425,83,7370
297,26.396914928375377,0.03788321486481928,74,3130
298,24.610419368610057,0.04063319625001895,80,4092
299,32.52478616945278,0.030745782456187157,114,2635
300,20.82857164522613,0.04801097343749916,64,4627
301,16.192669991495816,0.061756337931001326,58,6589
302,22.907237893237937,0.04365432465758752,73,4481
303,23.092170880048354,0.043304720253217965,79,4570
304,18.799620664424786,0.05319256265060373,83,7695
305,25.736247975010578,0.03885570270270093,74,3428
306,23.668426877693896,0.04225037875003181,80,4528
307,31.688334445596702,0.03155735438594364,114,2825
308,20.288150702429313,0.0492898546874585,64,4917
309,15.365501841547927,0.06508085517233322,58,7025
310,21.66091505083576,0.04616610136982261,73,4943
311,22.567770658168985,0.0443109784810767,79,4854
312,18.447284506350314,0.05420852048201234,83,8019
313,25.09655901083173,0.03984609999994014,74,3726
314,22.99134332815137,0.043494631249996016,80,4963
315,31.284249735938744,0.03196496666663606,114,3016
316,19.63003638486422,0.050942340625056204,64,5208
317,14.812256815605094,0.06751165689663673,58,7460
318,20.937269788611655,0.04776171917811017,73,5404
319,22.256746787670004,0.04493019620252808,79,5138
320,17.795854363515478,0.05619286265065024,83,8344
321,24.231295707313606,0.04126894459457961,74,4024
322,21.8490173363575,0.045768648749981364,80,5399
323,31.10525544630432,0.032148908139534735,86,2068
324,19.17478611500756,0.05215182031247423,64,5465
325,14.453036303825089,0.06918961379314764,58,7896
326,20.276349421599235,0.04931854246577331,73,5865
327,21.672022308022292,0.04614244050634038,79,5422
328,17.61681545835867,0.05676394819277788,83,8668
329,23.351905356106844,0.042823058108125055,74,4322
330,28.43642925653619,0.035166159259258874,54,1596
331,26.258254174242428,0.03808326301376626,73,3193
332,35.84144071234282,0.02790066415091476,106,1472
333,34.57281940880607,0.02892445617973781,89,1516
334,16.366352100681492,0.061100970689635846,58,6263
335,25.827532592488343,0.038718371428590866,70,3171
336,30.799284925150335,0.03246828627451061,102,2747
337,25.424433598797872,0.03933224298248605,114,5759
338,30.19432132736188,0.03311881029410014,68,1791
339,24.995962980754534,0.040006460274002766,73,3711
340,35.17989103121237,0.028425329660992354,118,1822
341,31.576811892556222,0.03166880821922797,73,1670
342,16.1665637720643,0.061856063793098215,58,6542
343,24.699360268885798,0.040486878571495515,70,3471
344,28.166900996989217,0.03550266321832461,87,3075
345,23.39485700225278,0.04274443737372304,99,5945
346,28.509720598892457,0.035075755882323444,68,2216
347,23.838652683754376,0.0419486794520683,73,4198
348,33.44643803796568,0.02989854999999944,106,2166
349,32.62473641626047,0.03065158863633273,88,1826
350,15.585893347663927,0.06416058275863179,58,6821
351,24.127715027130176,0.04144611285716694,70,3771
352,27.357116688185833,0.0365535597701292,87,3403
353,23.03333959575276,0.04341532828285114,99,6131
354,28.16098727765368,0.035510118666667645,75,2642
355,22.667144808885283,0.04411671643832313,73,4696
356,31.912069123470236,0.03133610660377187,106,2512
357,30.26441145669851,0.03304210958903901,73,1979
358,15.27966596543013,0.06544645689653658,58,7112
359,23.43044785359394,0.042679508571434,70,4071
360,26.3462486379278,0.03795606781606129,87,3731
361,22.832527744863153,0.04379716565656991,99,6317
362,26.800476562546837,0.03731276933326929,75,3080
363,21.723814434001856,0.04603243150681732,73,5182
364,31.3506909884683,0.03189722358489097,106,2858
365,30.221967934483587,0.033088513698639375,73,2132
366,14.91811600450006,0.06703259310346892,58,7404
367,22.513714792235024,0.044417369999947755,70,4372
368,25.708482942406906,0.03889766666668885,87,4060
369,23.49532577280249,0.04256165714278246,42,2046
370,25.79990010282957,0.03875983999993574,75,3440
371,21.05986390367484,0.04748368767119644,73,5483
372,30.039192928456238,0.03328984245288082,106,3204
373,29.35898831662875,0.03406111917806126,73,2285
374,14.56938194647088,0.06863709137931061,58,7695
375,22.024563996223815,0.045403850000002424,70,4672
376,24.77001609482615,0.04037139080458149,87,4495
377,22.453441258655726,0.04453660303025948,99,6503
378,24.426570780776206,0.04093902533330644,75,3956
379,20.130257657918552,0.04967646301370784,73,5969
380,29.129136110608545,0.034329888679253,106,3550
381,28.8400564838057,0.03467399589045608,73,2438
382,14.16489229005031,0.07059707758614014,58,7986
383,21.112215011860634,0.047365944285723216,70,4972
384,24.09764365207465,0.04149783333333948,87,4824
385,22.0651608717499,0.045320313131290306,99,6689
386,23.16313698551741,0.04317204533329156,75,4394
387,19.319971411723735,0.05175991095893551,73,6455
388,28.537833157350455,0.03504120283016061,106,3896
389,28.175044837897737,0.03549240136984337,73,2591
390,16.132746068954507,0.06198572739729521,73,8277
391,20.710392498593226,0.04828493714293083,70,5272
392,23.617542404695456,0.042341408045961114,87,5152
393,21.910760879259662,0.0456396747475156,99,6875
394,22.3086528839737,0.044825655999981485,75,4832
395,18.634807850369864,0.05366301643835582,73,6941
396,27.468452482341256,0.036405399999977196,106,4242
397,27.519252827361445,0.03633819589046889,73,2744
398,13.519593865804511,0.07396671896552515,58,8569
399,19.934071759730177,0.05016536571420147,70,5573
400,22.76865422099864,0.043920031034497375,87,5480
401,21.681328318210642,0.04612263535348419,99,7061
402,21.417543229595257,0.04669069600000512,75,5270
403,17.948427382125068,0.055715187671311256,73,7428
404,30.521561486060563,0.032763723456832566,81,2056
405,27.3522166292622,0.03656010821916973,73,2873
406,13.279328289453844,0.07530501379306802,58,8860
407,19.468823738167867,0.05136417142857681,70,5873
408,22.313584810496028,0.044815748275893914,87,5808
409,21.4371996694563,0.046647883838335416,99,7247
410,20.872008004617047,0.04791105866665021,75,5708
411,16.972810835835546,0.05891776027389936,73,8083
412,28.810939675135185,0.03470903800000087,50,1487
413,33.74214756958821,0.029636525000006214,84,1442
414,35.534338214791866,0.028141793269242044,104,1494
415,32.601656878814104,0.03067328767115027,73,1525
416,19.62625028904587,0.050952167901279474,81,6469
417,27.402997304244987,0.03649235844157422,77,2852
418,20.94462032940957,0.04774495714280585,77,5857
419,26.066467271085823,0.03836346481478325,108,4883
420,28.24143199368718,0.03540896935479513,62,2046
421,31.28638905017236,0.031962780952328886,84,2201
422,34.17133718744963,0.029264292307743744,104,1827
423,27.381989270795888,0.036520356140324124,57,2084
424,16.16939115773484,0.0618452476190878,63,6937
425,23.672315851381438,0.04224343770496131,61,3286
426,20.004648352813657,0.04998838181823625,77,6318
427,23.36607389282331,0.04279709139784675,93,5436
428,25.215139023042436,0.039658714516155026,62,2907
429,28.47143669208024,0.03512292023809832,84,2922
430,32.67230333200895,0.030606963636393005,99,2154
431,25.09937923067922,0.03984162280705692,57,2629
432,15.62773058931796,0.06398881746038872,63,7404
433,22.345961048137003,0.04475081639343369,61,3717
434,19.196773107211474,0.05209208831167251,77,6780
435,22.27255180287214,0.044898312903286,93,5990
436,22.62135453680366,0.044206017741910936,62,3769
437,26.380122427014438,0.03790732976189507,84,3644
438,31.61140073149841,0.031634156565658746,99,2473
439,23.43225375733593,0.04267621929823674,57,3183
440,15.220211087410203,0.06570211111113802,63,7871
441,21.457582633033603,0.046603572131210906,61,4149
442,18.360833490264838,0.05446375844158782,77,7243
443,21.460884399819836,0.0465964021505281,93,6543
444,20.54378061893382,0.048676532258058056,62,4630
445,24.563320453260246,0.04071110833337159,84,4365
446,31.08071995757037,0.03217428686868075,99,2792
447,22.013129248213414,0.04542743508768341,57,3736
448,14.514738092269956,0.06889549047616403,63,8338
449,20.242979469266302,0.049399842622882655,61,4580
450,17.762135206103114,0.05629953766236378,77,7705
451,24.179995889374897,0.04135650000004413,48,2140
452,19.086634356463936,0.052392683871021875,62,5424
453,23.368954110770403,0.04279181666667379,84,4909
454,29.786681327724814,0.03357205151515893,99,3110
455,20.7325674480419,0.048233292982459125,57,4113
456,14.231277551493218,0.07026776031748991,63,8628
457,19.682448537906144,0.05080668688522744,61,4835
458,17.49905823250188,0.057145932467534154,77,7991
459,19.96931467864252,0.05007683118287053,93,7473
460,17.71862779057295,0.056437779032304174,62,6175
461,21.915459133586914,0.04562989047614489,84,5631
462,29.160702836591412,0.03429272626259134,99,3429
463,19.516213608066995,0.05123944736834873,57,4666
464,13.599918210519057,0.07352985396827867,63,9096
465,18.88198833425485,0.052960524193622405,62,5266
466,16.944645035531842,0.059015694805235726,77,8454
467,19.09735783742323,0.05236326451612053,93,8027
468,16.39805983447476,0.060982824193483644,62,7037
469,20.573277815179804,0.048606741666714824,84,6353
470,27.960125810403248,0.03576521818181253,99,3748
471,18.137709124603756,0.05513375438596612,57,5220
472,13.406338150654495,0.07459158412703323,63,9563
473,18.112153602497507,0.05521154590153811,61,5698
474,16.307675084428848,0.0613208194805669,77,8916
475,18.578421906106396,0.053825884946197604,93,8580
476,15.291562244192452,0.06539554193553951,62,7898
477,19.478941559757033,0.05133749166669163,84,7074
478,27.237540572230117,0.03671403434345113,99,4067
479,17.151862257438566,0.05830270701750251,57,5774
480,12.85850979545847,0.07776950952381687,63,10030
481,17.241926588019695,0.057998159016338445,61,6130
482,15.770719463697356,0.06340864805197388,77,9378
483,17.901953081902363,0.05585982688173454,93,9134
484,14.215605474380888,0.07034522741941468,62,8759
485,18.511881829317996,0.054019359523798424,84,7796
486,30.588805942451305,0.03269169780217523,91,2406
487,16.760343756404914,0.05966464736845585,57,6303
488,12.430054553941963,0.080450169841199,63,10497
489,16.58710250540264,0.06028780491796482,61,6561
490,15.30815139778223,0.06532467402594902,77,9841
491,17.208021461824845,0.058112433333399265,93,9687
492,13.418637197141909,0.07452321612905624,62,9621
493,26.402627460156125,0.03787501836736088,49,1714
494,34.30558046563824,0.029149776404501813,89,1436
495,36.025772560544596,0.02775790576924919,104,1491
496,31.820008065384606,0.03142676764710974,68,1511
497,16.87070708393117,0.05927433835612435,73,7534
498,30.490787085714988,0.03279679193550574,62,1447
499,32.0588627515773,0.0311926223880415,67,1452
500,29.883501038848415,0.03346328125007858,80,2136
501,30.28045006197704,0.033024608219271265,73,1782
502,25.329017441970645,0.03948041025637977,39,1507
503,26.82992150803624,0.0372718198113429,106,4543
504,32.174322127344546,0.031080685897345226,78,1641
505,32.0442518876529,0.031206844943860713,89,2016
506,33.40189607789488,0.02993842019231334,104,2046
507,27.554473396851645,0.03629174782611738,46,1628
508,13.380914856699654,0.0747333056602862,53,7785
509,29.41717785734091,0.03399374354839599,62,1703
510,31.198762144878895,0.032052553731339126,67,1606
511,26.018635086443634,0.038433991509455666,106,4933
512,31.113945050758883,0.032139929487199806,78,1914
513,30.14864603614763,0.033168985393275036,89,2437
514,31.579637134160922,0.03166597500001864,104,2597
515,26.931392103004928,0.03713138913039786,46,1741
516,13.259961214356307,0.07541500188683199,53,8037
517,28.526740184127974,0.035054829032179116,62,1954
518,30.27789595193331,0.033027394029873064,67,1757
519,25.550555413607047,0.03913809245287272,106,5250
520,29.602505525764172,0.03378092435890815,78,2187
521,29.221083136276675,0.03422186629210005,89,2857
522,29.86879957468244,0.03347975192306107,104,3148
523,25.562154851858374,0.03912033260870806,46,1854
524,13.022334113838061,0.07679114905655503,53,8289
525,27.25000907606021,0.03669723548380482,62,2206
526,29.99050375318347,0.033343888059694585,67,1907
527,24.885813440596127,0.04018353679244031,106,5567
528,28.813935305627577,0.034705429487262456,78,2460
529,27.928945373843092,0.03580514719100535,89,3278
530,28.59832435266087,0.03496708365386999,104,3699
531,25.44679594971285,0.03929767826079826,46,1967
532,12.623007636878665,0.07922042264146752,53,8541
533,26.330295723148794,0.03797906451619647,62,2458
534,29.385469999099268,0.03403042388059991,67,2058
535,22.92431537277806,0.04362180434786158,46,2347
536,28.439006971077408,0.03516297179493659,78,2649
537,26.70972474364895,0.03743954719105746,89,3698
538,27.17764045347654,0.03679495288459013,104,4250
539,24.82964166937688,0.0402744434783096,46,2080
540,14.876901081985784,0.06721830000005076,69,8792
541,25.533485106600036,0.03916425806446275,62,2710
542,28.928719850166704,0.034567723880607096,67,2208
543,23.950185421880168,0.04175333018868531,106,6012
544,26.98846606387711,0.03705286538453761,78,3006
545,25.629100098082294,0.03901814719100595,89,4119
546,25.91948113185649,0.03858101923078021,104,4801
547,24.432094551790957,0.040929769565200724,46,2193
548,12.198468249849501,0.08197750566037973,53,9044
549,24.737815070003986,0.040423941935460464,62,2961
550,27.80871670449439,0.03595994776121337,67,2359
551,23.30710851199788,0.042905365094311324,106,6329
552,26.235624769613146,0.0381161115384692,78,3279
553,24.879801903113165,0.04019324606740023,89,4539
554,24.80575247307678,0.04031322980769731,104,5352
555,23.370777383126633,0.042788478260974996,46,2306
556,14.360972620804686,0.06963316666667158,69,9296
557,23.73728643380723,0.04212781451614348,62,3213
558,27.547316833761098,0.036301176119426355,67,2509
559,22.791081892656397,0.043876811320756735,106,6646
560,25.18091356485926,0.03971261794868042,78,3552
561,23.755746721981005,0.04209507752811272,89,4960
562,23.717991259478804,0.04216208653843541,104,5903
563,23.19462493810143,0.04311343695656472,46,2419
564,11.762950709106192,0.08501268301888387,53,9548
565,22.800262820839045,0.04385914354838127,62,3465
566,27.10164894120685,0.03689812388055638,67,2660
567,22.236381249639237,0.04497134622641101,106,6963
568,24.784974458778677,0.04034702564100511,78,3825
569,22.89025649743285,0.043686710112320074,89,5380
570,24.022247557819878,0.04162807820513337,78,4132
571,22.969442601992903,0.04353610217399166,46,2500
572,11.422032238144856,0.08755009433964074,53,9799
573,22.175576413877927,0.045094656451598686,62,3717
574,26.413313319175366,0.03785969552233443,67,2810
575,21.920870455431125,0.04561862641509473,106,7280
576,23.856652349519393,0.041917029487171346,78,4098
577,29.33980750035189,0.034083386538511076,52,1486
578,34.08925947020916,0.02933475280898686,89,1442
579,36.189153982417416,0.027632588495598773,113,1481
580,33.305526822928975,0.030025046753248068,77,1520
581,15.42493044260459,0.06483011406248806,64,7712
