turn,stm_candidates,ltm_candidates,duplicates_removed,final_set_size,ltm_episodes_in_final_set,provenance_list
87,0,5,0,5,5,"[{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""77507908-2b0b-4e0e-99c7-60f6e20df45f"",""provenance"":""ltm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""6f398470-dc79-4a0f-9762-c1f047148dd6"",""provenance"":""ltm""},{""episode_id"":""6645db69-528d-4833-b9d3-4e894c4bf4ca"",""provenance"":""ltm""}]"
88,0,5,1,4,4,"[{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""b9f26bab-87a0-46fd-b2da-37718b191be9"",""provenance"":""ltm""}]"
89,0,5,0,5,5,"[{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""96c396c3-ba07-45e9-b71a-5ff3db44706d"",""provenance"":""ltm""},{""episode_id"":""1098dc9f-c9a8-49bc-a53e-0c388e35a798"",""provenance"":""ltm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""77507908-2b0b-4e0e-99c7-60f6e20df45f"",""provenance"":""ltm""}]"
90,0,5,1,4,4,"[{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""1d5ce599-cb2b-4fc9-99df-23b15269b399"",""provenance"":""ltm""},{""episode_id"":""77507908-2b0b-4e0e-99c7-60f6e20df45f"",""provenance"":""ltm""},{""episode_id"":""1098dc9f-c9a8-49bc-a53e-0c388e35a798"",""provenance"":""ltm""}]"
91,0,5,1,4,4,"[{""episode_id"":""6f398470-dc79-4a0f-9762-c1f047148dd6"",""provenance"":""ltm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""77507908-2b0b-4e0e-99c7-60f6e20df45f"",""provenance"":""ltm""}]"
92,0,5,1,4,4,"[{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""96c396c3-ba07-45e9-b71a-5ff3db44706d"",""provenance"":""ltm""},{""episode_id"":""8b10925d-f9e4-494c-b2f0-ea16f5ad80f9"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""}]"
93,0,5,0,5,5,"[{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""6bd4d1a3-37dc-4d9b-95f8-03d9450c7db0"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""},{""episode_id"":""d30a1528-6343-4f70-aac9-7c9e51f5f9c3"",""provenance"":""ltm""}]"
94,0,5,1,4,4,"[{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""ab1c58b0-d2a6-4f6e-a35a-5843a97e5b54"",""provenance"":""ltm""}]"
95,0,5,0,5,5,"[{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""c7f3e8fd-46cd-4e09-9ad1-853eb40b1f63"",""provenance"":""ltm""},{""episode_id"":""9eb68599-4336-4534-a101-1c03a3aefcd7"",""provenance"":""ltm""},{""episode_id"":""9aa85cbf-8bee-4563-a2a3-1f1623b6cfa1"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""}]"
96,0,5,1,4,4,"[{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""8b10925d-f9e4-494c-b2f0-ea16f5ad80f9"",""provenance"":""ltm""},{""episode_id"":""6bd4d1a3-37dc-4d9b-95f8-03d9450c7db0"",""provenance"":""ltm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""}]"
97,1,5,1,5,4,"[{""episode_id"":""72d2c711-8540-4534-be13-bac3a1ac85ac"",""provenance"":""stm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""c7f3e8fd-46cd-4e09-9ad1-853eb40b1f63"",""provenance"":""ltm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""8b10925d-f9e4-494c-b2f0-ea16f5ad80f9"",""provenance"":""ltm""}]"
98,0,5,1,4,4,"[{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""d30a1528-6343-4f70-aac9-7c9e51f5f9c3"",""provenance"":""ltm""}]"
99,0,5,0,5,5,"[{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""334ebe7f-9f4b-47b8-b35b-e08d1da8d9b6"",""provenance"":""ltm""},{""episode_id"":""d5cce8df-f96e-40ae-86da-52492f5a57d6"",""provenance"":""ltm""},{""episode_id"":""ab1c58b0-d2a6-4f6e-a35a-5843a97e5b54"",""provenance"":""ltm""}]"
100,0,5,1,4,4,"[{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""334ebe7f-9f4b-47b8-b35b-e08d1da8d9b6"",""provenance"":""ltm""}]"
101,0,5,1,4,4,"[{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""334ebe7f-9f4b-47b8-b35b-e08d1da8d9b6"",""provenance"":""ltm""},{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""}]"
102,0,5,1,4,4,"[{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""},{""episode_id"":""ab1c58b0-d2a6-4f6e-a35a-5843a97e5b54"",""provenance"":""ltm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""}]"
103,1,5,1,5,4,"[{""episode_id"":""25a55646-71d3-4ffa-b9f0-4a708a5825af"",""provenance"":""stm""},{""episode_id"":""334ebe7f-9f4b-47b8-b35b-e08d1da8d9b6"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""6bd4d1a3-37dc-4d9b-95f8-03d9450c7db0"",""provenance"":""ltm""},{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""}]"
104,0,5,2,3,3,"[{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""c7f3e8fd-46cd-4e09-9ad1-853eb40b1f63"",""provenance"":""ltm""}]"
105,0,5,1,4,4,"[{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""ab1c58b0-d2a6-4f6e-a35a-5843a97e5b54"",""provenance"":""ltm""}]"
106,0,5,1,4,4,"[{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""ab1c58b0-d2a6-4f6e-a35a-5843a97e5b54"",""provenance"":""ltm""}]"
107,1,5,1,5,4,"[{""episode_id"":""580e1ef9-b89a-49c8-b066-137d98c39a45"",""provenance"":""stm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""ab1c58b0-d2a6-4f6e-a35a-5843a97e5b54"",""provenance"":""ltm""}]"
108,0,5,1,4,4,"[{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""9eb68599-4336-4534-a101-1c03a3aefcd7"",""provenance"":""ltm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""}]"
109,0,5,2,3,3,"[{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""9eb68599-4336-4534-a101-1c03a3aefcd7"",""provenance"":""ltm""},{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""}]"
110,1,5,2,4,3,"[{""episode_id"":""580e1ef9-b89a-49c8-b066-137d98c39a45"",""provenance"":""stm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""}]"
111,0,5,1,4,4,"[{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""},{""episode_id"":""ab1c58b0-d2a6-4f6e-a35a-5843a97e5b54"",""provenance"":""ltm""}]"
112,0,5,1,4,4,"[{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""5e91b86a-7717-4597-9ce7-0449b341a6bd"",""provenance"":""ltm""},{""episode_id"":""77507908-2b0b-4e0e-99c7-60f6e20df45f"",""provenance"":""ltm""},{""episode_id"":""64b6899a-8cd3-4dd5-99d1-4e376a533e29"",""provenance"":""ltm""}]"
113,1,5,1,5,4,"[{""episode_id"":""5e91b86a-7717-4597-9ce7-0449b341a6bd"",""provenance"":""ltm""},{""episode_id"":""64b6899a-8cd3-4dd5-99d1-4e376a533e29"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""77507908-2b0b-4e0e-99c7-60f6e20df45f"",""provenance"":""ltm""},{""episode_id"":""1098dc9f-c9a8-49bc-a53e-0c388e35a798"",""provenance"":""stm""}]"
114,0,5,0,5,5,"[{""episode_id"":""d30a1528-6343-4f70-aac9-7c9e51f5f9c3"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""703c6a75-89dc-4d3c-8803-c149aacd2045"",""provenance"":""ltm""},{""episode_id"":""77507908-2b0b-4e0e-99c7-60f6e20df45f"",""provenance"":""ltm""},{""episode_id"":""3f42455a-8719-41fe-80ec-9d9151d12422"",""provenance"":""ltm""}]"
115,1,5,3,3,3,"[{""episode_id"":""55a292db-3ae0-4cf7-906d-2748591c2e19"",""provenance"":""both""},{""episode_id"":""2936f497-174b-47b9-a7dd-111508dfa8ee"",""provenance"":""ltm""},{""episode_id"":""71f2e3e7-c7d2-4fc1-b041-06d460490ce1"",""provenance"":""ltm""}]"
116,1,5,1,5,5,"[{""episode_id"":""6bd4d1a3-37dc-4d9b-95f8-03d9450c7db0"",""provenance"":""ltm""},{""episode_id"":""55a292db-3ae0-4cf7-906d-2748591c2e19"",""provenance"":""both""},{""episode_id"":""71f2e3e7-c7d2-4fc1-b041-06d460490ce1"",""provenance"":""ltm""},{""episode_id"":""76a1ceb4-e4e1-4fbd-9623-ed9687782092"",""provenance"":""ltm""},{""episode_id"":""6f398470-dc79-4a0f-9762-c1f047148dd6"",""provenance"":""ltm""}]"
117,3,5,2,6,5,"[{""episode_id"":""55a292db-3ae0-4cf7-906d-2748591c2e19"",""provenance"":""both""},{""episode_id"":""8b4cbdb2-cdcb-494d-a028-b65cedd5410e"",""provenance"":""stm""},{""episode_id"":""885add12-940d-4d24-bb50-97ab289afcd1"",""provenance"":""ltm""},{""episode_id"":""2936f497-174b-47b9-a7dd-111508dfa8ee"",""provenance"":""both""},{""episode_id"":""6f398470-dc79-4a0f-9762-c1f047148dd6"",""provenance"":""ltm""},{""episode_id"":""8b53414e-27ea-483a-a623-8664b2ecb165"",""provenance"":""ltm""}]"
118,0,5,0,5,5,"[{""episode_id"":""2cfa787d-a224-4c4d-9fb7-c5c6e1b5ee55"",""provenance"":""ltm""},{""episode_id"":""287b99fe-06f2-4214-87a4-cd3a3b74e536"",""provenance"":""ltm""},{""episode_id"":""9001d2ac-8292-481a-a37e-8d2b18a6ed84"",""provenance"":""ltm""},{""episode_id"":""703c6a75-89dc-4d3c-8803-c149aacd2045"",""provenance"":""ltm""},{""episode_id"":""9577a8b9-8d7f-4276-bb3a-27a239a0098a"",""provenance"":""ltm""}]"
119,0,5,0,5,5,"[{""episode_id"":""25a55646-71d3-4ffa-b9f0-4a708a5825af"",""provenance"":""ltm""},{""episode_id"":""287b99fe-06f2-4214-87a4-cd3a3b74e536"",""provenance"":""ltm""},{""episode_id"":""11ff007e-d6b9-4b60-9b0e-08c9f42f7829"",""provenance"":""ltm""},{""episode_id"":""ae7a4b3e-0f2f-40f3-9694-9a550afa0d3f"",""provenance"":""ltm""},{""episode_id"":""2cfa787d-a224-4c4d-9fb7-c5c6e1b5ee55"",""provenance"":""ltm""}]"
120,1,5,1,5,4,"[{""episode_id"":""62280c45-2825-490d-84f5-8249740d1a62"",""provenance"":""ltm""},{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""},{""episode_id"":""cc5f2216-e08e-487d-a628-063938e1de08"",""provenance"":""stm""},{""episode_id"":""137b61f5-f060-4a5e-81cf-d984b81afe81"",""provenance"":""ltm""},{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""}]"
121,0,5,1,4,4,"[{""episode_id"":""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9"",""provenance"":""ltm""},{""episode_id"":""6f398470-dc79-4a0f-9762-c1f047148dd6"",""provenance"":""ltm""},{""episode_id"":""28e337c5-614e-40ca-9738-b3b229715577"",""provenance"":""ltm""},{""episode_id"":""703c6a75-89dc-4d3c-8803-c149aacd2045"",""provenance"":""ltm""}]"
