turn,episode_id,episode_turn,topic,similarity,provenance,promoted_at_turn,trigger_type,triggered_filter,distilled_id,dream_event,event_type,source_episode_ids,source_turns,salience
77,77507908-2b0b-4e0e-99c7-60f6e20df45f,20,topic_2,0.32202059030532837,ltm,,,,9a448704-637c-543d-b083-444cdbfba374,31,transition,"[""77507908-2b0b-4e0e-99c7-60f6e20df45f""]",[20],4
77,f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9,4,topic_2,0.31176096200942993,ltm,,,,fce7044c-e2e1-5cc3-bfb8-0f0d416645ec,31,transition,"[""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9""]",[4],5
77,28e337c5-614e-40ca-9738-b3b229715577,8,topic_2,0.30554133653640747,ltm,,,,0b42ddd5-b4e5-5bed-93a3-1c5874433596,31,transition,"[""28e337c5-614e-40ca-9738-b3b229715577""]",[8],6
78,f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9,4,topic_2,0.3900352716445923,ltm,,,,11751190-dba4-5315-85e2-1f1a513a5159,31,transition,"[""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9""]",[4],8
78,3f42455a-8719-41fe-80ec-9d9151d12422,28,topic_2,0.38179296255111694,ltm,,,,39d11edb-b481-51f0-b8b7-b99a16479c8d,31,transition,"[""3f42455a-8719-41fe-80ec-9d9151d12422""]",[28],3
78,77507908-2b0b-4e0e-99c7-60f6e20df45f,20,topic_2,0.35598835349082947,ltm,,,,9a448704-637c-543d-b083-444cdbfba374,31,transition,"[""77507908-2b0b-4e0e-99c7-60f6e20df45f""]",[20],4
78,62280c45-2825-490d-84f5-8249740d1a62,3,topic_2,0.34023812413215637,ltm,,,,eb45a521-6b35-5cb8-bb40-a640416663a0,31,transition,"[""62280c45-2825-490d-84f5-8249740d1a62""]",[3],2
78,6bd4d1a3-37dc-4d9b-95f8-03d9450c7db0,33,topic_3,0.3379705250263214,ltm,,,,674bb09b-98da-5475-a647-73fa4f152566,61,transition,"[""6bd4d1a3-37dc-4d9b-95f8-03d9450c7db0""]",[33],5
79,77507908-2b0b-4e0e-99c7-60f6e20df45f,20,topic_2,0.41232672333717346,ltm,,,,9a448704-637c-543d-b083-444cdbfba374,31,transition,"[""77507908-2b0b-4e0e-99c7-60f6e20df45f""]",[20],4
79,f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9,4,topic_2,0.4056861102581024,ltm,,,,11751190-dba4-5315-85e2-1f1a513a5159,31,transition,"[""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9""]",[4],8
79,6bd4d1a3-37dc-4d9b-95f8-03d9450c7db0,33,topic_3,0.35654187202453613,ltm,,,,674bb09b-98da-5475-a647-73fa4f152566,61,transition,"[""6bd4d1a3-37dc-4d9b-95f8-03d9450c7db0""]",[33],5
79,58b87a06-1d65-482e-82ca-e441f597d2f5,48,topic_3,0.3535284101963043,ltm,,,,d645733f-7bfc-538d-a1a6-91510c817876,61,transition,"[""58b87a06-1d65-482e-82ca-e441f597d2f5""]",[48],6
79,6645db69-528d-4833-b9d3-4e894c4bf4ca,38,topic_3,0.34862253069877625,ltm,,,,8f33be8b-c001-514c-be0c-3ce7c70f2a89,61,transition,"[""6645db69-528d-4833-b9d3-4e894c4bf4ca""]",[38],6
80,77507908-2b0b-4e0e-99c7-60f6e20df45f,20,topic_2,0.3109916150569916,ltm,,,,9a448704-637c-543d-b083-444cdbfba374,31,transition,"[""77507908-2b0b-4e0e-99c7-60f6e20df45f""]",[20],4
80,f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9,4,topic_2,0.29816317558288574,ltm,,,,11751190-dba4-5315-85e2-1f1a513a5159,31,transition,"[""f8bcd284-1fa6-4ea2-9687-78e5ac2d17a9""]",[4],8
80,1d5ce599-cb2b-4fc9-99df-23b15269b399,6,topic_2,0.2964102327823639,ltm,,,,26f03771-6de9-5839-bb7a-62f015264b73,31,transition,"[""1d5ce599-cb2b-4fc9-99df-23b15269b399""]",[6],7
80,774c7738-c3d7-4a39-96ad-7e35bebe36f5,16,topic_2,0.2896166145801544,ltm,,,,0b75fc29-2e46-5ad8-9523-832797dfbd57,31,transition,"[""774c7738-c3d7-4a39-96ad-7e35bebe36f5""]",[16],8
