turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
49,24.368308045789014,0.041036907368413124,95,4433
50,23.044473476962516,0.04339435227277797,88,4239
51,24.02311215572711,0.04162658000002718,90,3822
52,22.93725631240304,0.04359719342104845,76,3757
53,20.788606809651085,0.04810327162163417,74,4491
54,25.71545374691104,0.038887122500030576,120,4791
55,24.212736329766212,0.041300577777763935,108,4733
56,21.042652500160226,0.047522525973965765,77,4465
57,22.52650444801971,0.044392151578933024,95,5150
58,21.23596706784203,0.04708992045454414,88,4879
59,22.874378043651326,0.04371703563225603,87,4381
60,21.44593638871824,0.04662888026311856,76,4274
61,15.285251108330225,0.06542254313735255,51,5144
62,24.46319743328012,0.040877730833320435,120,5467
63,22.995000439782732,0.043487713888882555,108,5353
64,19.965399185322383,0.05008665194809391,77,5095
65,21.155711582279356,0.04726855894734495,95,5827
66,20.51171029856648,0.04875263863637387,88,5478
67,21.896658380146995,0.04566906888891632,90,4885
68,20.12565452401261,0.04968782500002003,76,4757
69,17.95012572122347,0.05570991621622139,74,5731
70,22.91860881979301,0.04363266583338069,120,6184
71,21.906432878765703,0.04564869166669841,108,6013
72,18.777800747364022,0.05325437272734813,77,5765
73,19.918526517143512,0.050204516842112704,95,6543
74,18.41332304400341,0.05430850246912199,81,6118
75,19.116448322863178,0.05231097236843964,76,5104
76,18.963741799746852,0.052732209210597306,76,5223
77,17.005668931654323,0.05880392027029302,74,6320
78,21.66017087166387,0.046167687500019386,120,6848
79,20.462962398056348,0.04886877962962899,108,6620
80,17.51013717556964,0.05710977532461667,77,6385
81,18.69783660324771,0.053482123157836646,95,7207
82,18.261269439752027,0.054760705617932066,89,6708
83,15.840701679719723,0.06312851666667417,54,4709
84,12.74463207477944,0.0784644071427465,42,5140
85,15.8649561571863,0.06303200526318713,57,5133
86,15.530788821574438,0.0643882298245444,57,5171
87,13.957965513378161,0.07164367894744685,57,6186
88,12.149747723486405,0.0823062357144192,42,5475
89,12.254888372854666,0.08160009047614517,42,5365
90,10.977497828349865,0.09109544047619454,42,6583
91,11.991919844408166,0.08338948333333801,42,5579
92,15.04861176820277,0.06645131228070934,57,5582
93,14.740847750295945,0.06783870350875332,57,5729
94,14.503798710271907,0.06894745438598636,57,5874
95,10.446222065333057,0.0957283880953106,42,6887
96,14.203006512363167,0.07040762807012295,57,6132
97,11.597291667909472,0.0862270285714268,42,5747
98,13.001510456164905,0.0769141403509645,57,7176
99,11.296146776753883,0.08852576190474792,42,6214
100,13.94609711133249,0.07170464912275763,57,6217
101,13.753504338618612,0.0727087421052458,57,6364
102,10.773912448557871,0.09281679285725529,42,6616
103,9.775660690355428,0.1022948761904748,42,7589
104,10.594986437290661,0.09438426428563876,42,6833
105,14.041930188948806,0.0712152807017239,57,6088
106,9.835077229130633,0.1016768833332684,42,7770
107,13.266151370562042,0.07537981228067606,57,6767
108,13.321280301234694,0.07506785964914454,57,6812
109,12.959726105067487,0.07716212456133482,57,6958
110,10.033799810257058,0.09966314047622811,42,7317
111,9.151282398618529,0.10927430238093837,42,8292
112,12.429463069663006,0.08045399824556641,57,7534
113,13.287583019414267,0.07525823157897991,57,6514
114,9.163621435256996,0.10912716190484519,42,8408
115,9.90253103742114,0.1009842833333269,42,7404
116,12.489541925878608,0.08006698771937967,57,7407
117,12.320483530131167,0.08116564561402029,57,7552
118,11.905473547737792,0.08399497894731069,57,8019
119,10.848091622750292,0.09218211228072871,57,9038
120,9.110220787064206,0.10976682380957452,42,8321
121,10.327069097138525,0.096832895238116,42,6940
122,10.5278838900786,0.09498584999995988,42,6615
123,9.086275680331807,0.11005609285712126,42,8283
124,9.02320982256231,0.11082530714286674,42,8278
125,9.044542887841414,0.11056390714275906,42,8375
126,8.863253358862222,0.11282538809523214,42,8661
127,7.773123979665731,0.1286484047618398,42,10139
128,10.649573540629062,0.09390047368421954,57,8990
129,11.866600671712433,0.08427013157894467,57,7741
130,8.216539945773755,0.12170573095240148,42,9677
131,8.791098568954993,0.11375142619051205,42,8785
132,11.133863693295195,0.08981608070181417,57,8788
133,8.614570162992875,0.11608240238101211,42,8926
134,8.3990876911027,0.11906054999989076,42,9320
135,9.512139868504736,0.10512881578950073,57,10800
136,7.958395479089012,0.12565346904756597,42,9691
137,9.039744917327365,0.11062259047633104,42,8083
138,10.08483576154946,0.09915877894736855,57,10186
139,8.386901002531538,0.11923355238104705,42,9337
140,8.394333992442668,0.11912797380951122,42,9340
141,8.326920943341367,0.12009240952379298,42,9435
142,8.012287797182099,0.1248082976190268,42,9936
143,7.1565311073704185,0.13973250238095283,42,11418
144,9.81321644335323,0.10190338771925574,57,10265
145,11.267378671430722,0.08875178771931883,57,8381
146,7.610716490430912,0.1313936738094656,42,10739
147,10.211804103850449,0.09792588947362801,57,9847
148,7.950785847157649,0.1257737309523301,42,9893
149,7.902136628615667,0.12654805238101594,42,9987
150,9.750218392066952,0.10256180526311366,57,10595
151,8.840727363549359,0.11311286491234154,57,12121
152,7.244801604738433,0.13803000476175276,42,11009
153,8.55697897732243,0.11686367380943488,42,8765
154,9.535658116740422,0.104869531578994,57,11291
155,7.667879037456335,0.13041415952379576,42,10442
156,9.793871816324648,0.1021046649123156,57,10445
157,9.465614453940905,0.10564554523807601,42,7263
158,7.228828195071375,0.13833500714290062,42,11426
159,8.0828461669554,0.12371879649129512,57,13464
160,6.651220947999768,0.15034833571432196,42,12114
161,7.41074420281326,0.1349392142857098,42,10067
162,8.588451010485294,0.11643543157888896,57,12530
163,8.714348339662015,0.11475327368412093,57,11685
164,8.428527362274746,0.11864468809532507,42,8130
165,7.800555834175339,0.12819599285718314,42,9638
166,9.629740766523675,0.10384495535708993,56,10011
167,7.714340753746452,0.1296287047618881,42,9726
168,6.82669856793007,0.14648369047634852,42,11555
169,8.08890710390765,0.12362609523812093,42,8555
170,7.692320794610833,0.1299997785714541,42,9721
171,7.585230494301457,0.13183514999989365,42,10123
172,10.334572559317609,0.09676258928565014,56,8772
173,9.613148369939026,0.10402419285726085,56,9917
174,9.465981392718263,0.10564145000002359,56,10239
175,9.351473477447708,0.10693501964280065,56,10166
176,8.422398442191716,0.11873102500002071,56,11931
177,7.791460014418954,0.12834565000005005,42,8867
178,9.363535416814095,0.10679726785721348,56,10138
179,7.381109827892618,0.1354809809523604,42,10477
180,9.79180712153482,0.10212619464294091,56,9332
181,7.297659743026954,0.1370302309525349,42,10378
182,7.272568220712347,0.13750300714292235,42,10549
183,9.064992630159988,0.11031448571429792,56,10647
184,6.405242391986576,0.15612211666666553,42,12306
185,9.7585888913156,0.10247383214287506,56,9093
186,7.218553621506076,0.13853190714282737,42,10513
187,9.100559673041555,0.10988335178574614,56,10707
188,7.5025937538433265,0.13328723809518989,42,9810
189,8.979201123681278,0.11136848214287706,56,10715
190,9.021478852372407,0.1108465714284778,56,10818
191,6.890414277140095,0.14512915476180274,42,11170
192,8.01651149420829,0.12474253928563225,56,12681
193,7.482961430445406,0.1336369309524127,42,9401
194,8.881416657014102,0.11259464999992426,56,10888
195,7.004836606186743,0.1427585047618084,42,11020
196,9.187077057117452,0.10884854821428494,56,10287
197,6.883594628847602,0.14527293571431765,42,11134
198,7.025147334484433,0.14234576904761656,42,11087
199,8.49810901140615,0.11767323749998988,56,11610
200,6.139560722910162,0.16287810238091402,42,13056
