turn,k_count,episode_id,similarity_score,topic_label,k_only
112,1,6733da1f-9284-4e51-97fc-79e838eebda9,0.7322627305984497,topic_2,True
117,1,be7216a4-3898-42d5-a169-3fda59bf2c05,0.50752854347229,topic_3,True
120,2,5f4047b7-1843-456d-8aeb-76bffec37fd6,0.4972553253173828,topic_2,True
120,2,9f316349-e4e0-48d1-bd49-0961dc1ff320,0.49300411343574524,topic_2,True
