turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
1,39.06566918084432,0.025597923214133646,56,182
2,41.29970040866086,0.024213250704121145,71,333
3,40.36777030916557,0.024772237662404363,77,472
4,46.8143306326331,0.021360980419592394,429,622
5,46.10822727102185,0.021688103386019376,443,1149
6,46.648658178301346,0.021436843824698706,753,1739
7,45.29459124814008,0.022077691230761746,650,2741
8,45.8708468758473,0.021800338735985646,981,3610
9,45.2706441697166,0.02208936979670683,1033,4893
10,43.615232282058294,0.022927769673059,887,6175
11,43.12024952110132,0.023190960421289774,902,7205
12,38.98622087719248,0.025650088095227893,462,7293
13,41.08040223655814,0.02434250751104095,679,7857
14,40.23502805136242,0.024853965522863314,612,8164
15,43.15748745065352,0.02317095037433319,935,7387
16,42.1428215963893,0.023728833574011992,831,8051
17,42.69665274904107,0.023421039721256816,861,7507
18,39.90749232546911,0.025057951320128335,606,8001
19,42.217884839579426,0.023686643795628914,822,7716
20,43.58561505438983,0.022943349514561517,1133,8065
21,41.28322651253787,0.024222912898929937,752,8146
22,40.79045083052089,0.024515541741739318,666,8068
23,42.308388209795666,0.023635974857781746,879,8027
24,41.20511280029833,0.02426883296853297,731,8089
25,42.181265478840466,0.023707207184232856,863,8007
26,41.59945859828514,0.024038774390232644,738,8004
27,41.60937207583513,0.02403304712643706,783,8071
28,42.364831864863206,0.023604484096380562,830,7647
29,42.37780153054835,0.023597259977706547,897,8088
30,42.5508623501558,0.023501286337533848,871,7688
31,43.68851453714251,0.022889311083118504,1191,8072
32,42.09783284359151,0.023754191901406357,852,8096
33,41.39905252521161,0.024155142183290547,742,8079
34,42.593236922537166,0.02347790570175883,912,8107
35,41.6746656899763,0.02399539344692386,763,8079
36,41.30755630005068,0.024208645816183833,729,8083
37,42.04370402408864,0.023784774039581697,859,8114
38,41.36003312993443,0.024177930343006603,758,8109
39,41.377885486713055,0.024167498852040475,784,8134
40,43.23260930348434,0.023130688064192433,997,8042
41,43.450200177830176,0.023014853692440183,1151,8136
42,41.84118394300946,0.023899897320354704,821,8153
43,42.31999713320476,0.023629491203707772,864,8002
44,42.28679510438631,0.023648044206979222,889,8027
45,43.27530800313167,0.023107865573773242,1037,8063
46,42.79198846157039,0.02336886029257687,957,8000
47,42.26600544890394,0.023659676124561053,867,8115
48,42.50217281422397,0.023528208884072286,923,8078
49,42.88582684183763,0.023317726942469523,991,8115
50,43.603506165982864,0.02293393554622327,1190,8049
51,43.95889399893965,0.022748525020309232,1231,7868
52,41.99706073625216,0.02381119017543037,855,8064
53,42.54709192826877,0.023503368965520032,870,7905
54,42.03592405524565,0.0237891761029388,816,8163
55,41.44911331019256,0.02412596844994739,729,7745
56,40.08011721508474,0.02495002683334557,600,7983
57,41.086803254476344,0.02433871512968222,694,7730
58,43.35233088366124,0.02306681047170368,1060,8080
59,41.06424065876968,0.024352087947021126,755,8139
60,44.120537534458485,0.022665181701809325,1328,8134
61,43.73231421536566,0.022866386513994332,1179,7856
62,43.80021789906585,0.02283093664749388,1217,8038
63,43.69382028045215,0.022886531632652463,1176,7858
64,43.086558782759724,0.023209094164190508,1011,7942
65,42.37297152906652,0.02359994977727799,898,7760
66,39.3623613530268,0.02540497992565439,538,8068
67,41.881577972804166,0.023876846298612503,797,8082
68,44.20628953297338,0.022621215455192235,1417,8166
69,42.91869521281385,0.023299869556645772,1015,8126
70,41.59478950738793,0.024041472786450413,768,8103
71,43.91556155428332,0.022770971487269177,1217,8162
72,44.03236519630512,0.02271056745513895,1226,7671
73,41.89713257888749,0.02386798185095638,832,7977
74,42.360601944343976,0.023606841123595526,890,8081
75,43.168185163077254,0.023165208271375817,1076,8102
76,43.17879058509056,0.023159518514751905,983,7907
77,43.163607080244205,0.02316766525422514,1062,8092
78,42.93732769347974,0.023289758671959815,1009,7877
79,42.23166029938764,0.02367891749722423,903,8125
80,43.48832108703002,0.022994679376073694,1154,8044
81,42.252633739493646,0.023667163712573432,835,7883
82,42.319056728907064,0.02363001629279997,847,8124
83,43.468592705502495,0.023005115596332948,1090,8112
84,41.67153283044322,0.023997197416972576,813,8106
85,41.28882614519309,0.024219627762811117,742,8124
86,43.943413730939085,0.022756538809726872,1193,7655
87,41.85437443723808,0.023892365217392766,828,8078
88,42.75939207348605,0.023386674868562343,951,8141
89,42.321969110103545,0.02362839019608068,867,8132
90,40.09132265249973,0.024943053355154128,611,8127
91,42.87571019169702,0.02332322882884054,999,7997
92,42.53321819373946,0.02351103543223522,937,8110
93,42.219955973153745,0.02368548182844782,886,8131
94,42.115970351147745,0.023743962009241653,866,8100
95,42.481117297613885,0.02353987050279793,895,8041
96,43.6889325613546,0.022889092073733984,1085,7566
97,43.32985133048853,0.023078777546978613,1011,7397
98,40.510072658385766,0.02468521862285516,639,7915
99,43.74014539466101,0.022862292545604148,1261,8097
100,41.18876222036226,0.024278466894682153,731,8068
101,41.173519449439375,0.024287454980087112,753,8168
102,42.0022861066591,0.02380822790122985,810,8068
103,43.51607774488899,0.022980012258054464,1085,8025
104,43.47196540636333,0.023003330782316603,1176,7731
105,42.32701885777071,0.023625571254149703,901,8148
106,42.57400610545922,0.02348851074815276,949,8012
107,41.271766595127154,0.02422963886692622,759,8114
108,41.71850017172306,0.023970180996051325,763,7676
