turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
1,42.50054868210534,0.0235291079999879,125,187
2,33.204205866216334,0.03011666666653972,42,504
3,38.05347591538747,0.026278808333396835,84,626
4,44.06799773188843,0.022692204126995796,630,796
5,42.406603387817235,0.02358123311256012,453,1503
6,42.84559199695392,0.023339623830406973,684,2102
7,41.97690906790319,0.023822621107770656,668,2986
8,41.72133051633644,0.02396855487646635,769,3886
9,41.407052039301355,0.024150475601374705,873,4833
10,39.15811160567496,0.025537492973871492,612,5982
11,38.990249481111306,0.025647437841721087,695,6770
12,38.25724994297909,0.026138836468655228,606,6952
13,39.10766414983835,0.025570435405412303,740,6824
14,39.604150713038926,0.02524987866160121,792,6957
15,39.520638640948576,0.025303234825863077,804,7038
16,40.235211220952706,0.02485385237593197,947,7060
17,38.85070961178048,0.025739555596090726,822,8322
18,39.765012355298175,0.025147735176467585,850,6955
19,40.00310158578235,0.024998061659184286,892,7131
20,39.73800747888772,0.025164824897959133,980,8230
21,40.36011869589887,0.024776934070355288,995,7147
22,38.992203461716485,0.02564615259514187,867,8274
23,38.660475746433434,0.025866210404621146,692,7124
24,38.635750573208625,0.025882763636367268,660,6922
25,39.1599425479185,0.02553629895591238,862,8086
26,38.17286704491826,0.026196617582412488,637,7139
27,37.74542103697963,0.026493279781414768,549,6866
28,40.28184914889139,0.02482507683060328,915,6763
29,37.88206457606009,0.026397716470605435,680,8228
30,38.516455752852615,0.025962928843107216,631,6900
31,40.18850702457178,0.02488273573807026,901,6868
32,37.40513846326963,0.026734294834437268,755,9423
33,36.372821116710355,0.02749305578446268,631,9175
34,37.33287723946371,0.026786041525428513,708,9091
35,36.08279016400742,0.027714043050847546,590,9192
36,37.46295670785793,0.02669303461011256,731,9038
37,39.07430606305559,0.025592265116270132,989,9180
38,39.94636311826976,0.02503356806323735,1265,9431
39,35.079892378613216,0.028506358833918752,566,9698
40,39.10549097641783,0.025571856407659983,991,9006
41,38.69279012418428,0.02584460817610997,954,9454
42,37.382448420401516,0.026750521762353287,749,9412
43,38.977694768056146,0.025655698879851196,982,9228
44,39.56097505243058,0.02527743562120725,1151,9475
45,35.08039700205321,0.02850594877650533,613,10586
46,36.732985167510414,0.027223488519644734,662,9111
47,37.56659372793955,0.02661939507324206,751,9200
48,37.63320145217379,0.026572280895922482,759,9236
49,37.958868122941645,0.026344305018821634,797,9213
50,37.792748530785474,0.0264601025031406,799,9274
51,36.54314606082301,0.02736491265244606,656,9262
52,38.08628428639716,0.02625617118436409,819,9064
53,37.89733306650975,0.026387081070982005,803,9237
54,36.53473275790035,0.027371214307945303,643,9327
55,31.581274800826918,0.03166433294117108,340,9149
56,35.880788529134215,0.027870067548488447,567,8700
57,36.068059555385034,0.027725361783448036,628,9490
58,36.17414725059143,0.02764405178849518,643,9565
59,33.39298585492371,0.02994640863636794,440,9536
60,36.09711419273937,0.027703045585875163,623,9273
61,39.8661966113247,0.025083907796610128,1180,9113
62,36.344295802348995,0.027514634082836414,845,12084
63,35.07752203956254,0.028508285131205673,686,11839
64,39.749827919842886,0.025157341612057793,1526,11707
65,34.557064775912266,0.02893764289544181,746,13808
66,35.90759840403487,0.027849258776594533,752,11719
67,36.08302622497552,0.02771386174111505,873,12907
68,36.89935692163966,0.02710074330356552,896,12011
69,33.75681003834667,0.029623652201260474,636,13054
70,33.52278649084129,0.029830455778883668,597,12639
71,34.896148448605224,0.028656457645255384,654,11595
72,36.14923286787492,0.027663104322434445,856,12773
73,35.75777200267508,0.027965948211907298,755,11908
74,33.49603429209269,0.029854280398681914,602,12911
75,35.420617488309084,0.028232144748184012,695,11619
76,35.769990722799626,0.02795639528535311,806,12867
77,38.74362013101618,0.025810701132686634,1236,11893
78,37.61978834592439,0.026581755080723014,1053,12374
79,35.09061184244654,0.028497650724641208,759,13222
80,36.52386317744136,0.027379360040359613,991,14131
81,36.30592932267934,0.027543710315530386,824,11907
82,34.1130328231663,0.02931430943662376,710,14135
83,35.79459496304255,0.02793717881240134,741,11815
84,36.414049934343566,0.027461927519818647,883,12892
85,34.48666045259205,0.02899671893063334,692,13008
86,35.867237337581486,0.027880597286822694,1032,16171
87,34.85838813154997,0.02868749972678485,732,13248
88,35.10550093500352,0.02848556418127921,684,11792
89,33.07202410445665,0.030237036500745777,663,15122
90,30.754159933216933,0.03251592637131085,474,13946
91,37.86347654859713,0.02641067570001178,1000,11433
92,35.77762505649083,0.027950429868417958,760,11858
93,35.73992291815281,0.027979914850126495,734,11633
94,33.84677225415948,0.029544914726015222,584,11763
95,35.7111483033893,0.02800245994624293,744,11632
96,37.24290258090406,0.026850753585268092,1032,12808
97,37.2729577884561,0.026829102366265994,972,11987
98,39.06919125306442,0.025595615571427126,1400,12107
99,38.42189695014812,0.026026825309991494,1371,13362
100,35.03758556956307,0.028540779387170267,718,12118
101,35.85991228173485,0.027886292418772798,831,12694
102,33.83833485666637,0.029552281583471403,581,11723
103,36.13638297039755,0.02767294116899267,787,11602
104,36.598848883225074,0.027323263723148018,838,11657
105,36.21309635412752,0.027614319146338925,820,11917
106,37.55265140064573,0.026629278165504037,1003,11731
107,36.01439495365482,0.027766675000006288,804,12081
108,35.57920342019007,0.028106306602483734,727,11608
109,37.257382359740056,0.02684031825812298,953,11801
110,34.29375841013594,0.0291598251798624,695,13230
111,37.08429467381275,0.026965593084507408,911,11509
112,9.572272946369845,0.104468395918363,49,11379
113,9.960736437094553,0.10039418333326466,54,11950
114,15.032261391849408,0.06652359042547029,94,11750
115,15.687917619244217,0.06374332299994422,100,11755
116,27.08367864612095,0.036922606159456285,276,11445
117,25.926742028624634,0.038570214448693234,263,12035
118,24.393890816173705,0.040993870454522865,220,11668
119,31.69068196782898,0.0315550167400991,454,11829
120,38.734892965724946,0.025816516412859654,1182,11246
121,26.669755773970188,0.037495656446018336,287,11710
