turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
77,43.27238011131112,0.02310942909605766,1062,8092
78,43.354483604034655,0.023065665113975384,1009,7877
79,42.55586370199083,0.02349852436324112,903,8125
80,43.4644363228762,0.02300731551127191,1154,8044
81,42.16686947246627,0.023715300958089162,835,7883
82,42.1411130345672,0.02372979563163715,847,8124
83,43.67874964071145,0.02289442825689164,1090,8112
84,41.42101238131044,0.02414233603935788,813,8106
85,41.116680728172234,0.024321029380049698,742,8124
86,43.900810853860804,0.022778622548199613,1193,7655
87,41.85272003556188,0.02389330966184059,828,8078
88,42.89683354385093,0.02331174395372932,951,8141
89,42.23732277692857,0.023675743021909362,867,8132
90,39.85157109502021,0.025093113584296264,611,8127
91,42.6557693800426,0.023443487587586947,999,7997
92,42.31649451023996,0.023631447065115822,937,8110
93,42.07622321540652,0.023766391647856894,886,8131
94,41.962685510490765,0.023830695958436638,866,8100
95,42.24986707341487,0.02366871351955651,895,8041
96,43.48642648951263,0.022995681198158792,1085,7566
97,43.37645724032498,0.023053980514350276,1011,7397
98,40.51137938970572,0.024684422378718318,639,7915
99,43.907669490163244,0.022775064393340958,1261,8097
100,41.02144129566115,0.024377495485653995,731,8068
101,41.745872946455236,0.023954463745018247,753,8168
102,44.11365952997581,0.022668715555563622,810,8068
103,45.6666593389482,0.021897813732722936,1085,8025
104,45.872269632585486,0.02179966258503258,1176,7731
105,44.460470390697736,0.022491889789119854,901,8148
106,44.74988691691822,0.022346425184416235,949,8012
107,43.39689982380752,0.023043120685118625,759,8114
108,43.78303434963435,0.02283989711664083,763,7676
109,45.25056368374376,0.02209917222222912,1026,8020
110,45.01405749645103,0.022215282416583784,1109,8086
111,41.254282955650545,0.02423990743155145,767,8167
112,33.86939384698625,0.029525181481480263,297,8069
113,30.819552432670914,0.03244693452913122,223,8056
114,38.11850936100367,0.026233974432983177,485,8074
115,27.164573783302128,0.03681265194798281,154,7652
116,37.56702289505401,0.0266190909722489,432,7590
117,37.97942063016371,0.02633004883717968,473,8166
118,34.93971068804917,0.028620729259273503,270,7793
119,36.76603767272475,0.02719901472390265,326,8108
120,43.325740111243846,0.023080967513362367,748,8079
121,27.05922348304363,0.03695597549673364,151,8114
