turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
62,37.64260720730165,0.026565641282308067,889,15292
63,40.51893832802343,0.024679817420299656,1349,15705
64,37.144453293119135,0.026921919999970657,870,16021
65,38.51926738178497,0.025961033736401774,827,15606
66,37.223414807510174,0.026864810903867976,697,15475
67,40.19477000074488,0.02487885861721483,998,15474
68,41.75758545746459,0.023947744800010697,1250,15720
69,41.39934153834112,0.02415497355371875,1210,15972
70,39.48448613359034,0.025326402795686317,930,15843
71,40.57994637664664,0.02464271368715978,1074,15768
72,39.716126739643975,0.025178688912829376,929,15550
73,39.300984430970544,0.02544465525428328,885,15577
74,31.557642867885278,0.03168804476894733,411,15657
75,39.8061156403331,0.02512176794730409,911,14817
76,39.49675395318477,0.02531853633301848,889,15388
77,39.25888584989036,0.025471940386275448,1139,15749
78,38.79719376104347,0.0257750600767447,1042,15624
79,37.54893194569158,0.026631915960921,921,16352
80,39.28254730614239,0.025456597613353747,1257,16849
81,40.470746242026514,0.024709205855007393,1076,15801
82,40.71815461176542,0.024559069769607197,1085,15823
83,40.178706393675874,0.024888805284119346,1003,15728
84,39.28214446711905,0.025456858671171725,888,15565
85,37.956368708984805,0.026346039782337925,827,16855
86,38.352805962719565,0.02607371155508255,926,16916
87,35.06273625204591,0.028520306938157176,663,15532
88,36.26362594204996,0.027575841467094908,668,15479
89,39.09107271957329,0.025581288269413235,861,15444
90,32.573911267571944,0.030699414380597347,452,15714
91,37.98301236149312,0.02632755902777717,864,15005
92,36.40669384734336,0.027467476288648804,776,15438
93,39.01103426034657,0.025633773083951965,1096,15474
94,36.85085572903214,0.027136411901886228,815,15779
95,36.652258858782155,0.02728344803666562,764,15273
96,40.209937879310445,0.02486947388482633,1233,15296
97,36.99549725861265,0.027030316500670833,703,15809
98,40.390636176781804,0.02475821365187709,1172,15109
99,39.25190704353209,0.02547646917870655,1035,15774
100,35.0637178812824,0.02851950849552713,565,15462
101,38.08453714755904,0.02625737569359152,757,15203
102,37.64719560548095,0.02656240349160065,716,15132
103,38.55586663511297,0.02593639015986471,813,15404
104,39.68758755752142,0.02519679480519305,924,15400
105,38.05239909737124,0.02627955197886807,758,15367
106,38.04486453863148,0.026284756487556446,763,15490
107,38.03093721668676,0.026294382236818292,760,15294
108,39.32747786093303,0.02542751415527147,876,15342
109,39.43292659846661,0.02535951769907147,904,15535
110,38.49843254778692,0.025975083498756237,806,15594
111,38.32690649183324,0.026091330909085546,770,15114
112,12.423005084339284,0.08049582151911233,79,15297
113,9.02987519694684,0.11074350178595134,56,15598
114,16.396806597873795,0.060987485217375924,115,14480
115,16.527768529209652,0.06050423553746486,121,14566
116,21.954344594706765,0.04554907096798972,186,15364
117,32.233801374972614,0.031023334429814815,456,16173
118,22.94777334908424,0.04357721269021974,197,14857
119,35.22932509815169,0.028385443014134412,637,14544
120,40.80973122146352,0.02450395947410844,1293,15079
121,19.876094568796486,0.05031169461076633,167,15448
