turn,k_count,episode_id,similarity_score,topic_label,k_only
17,3,761e828b-48bb-4424-9d65-e17ab7e6b813,0.6393752098083496,topic_2,True
20,3,761e828b-48bb-4424-9d65-e17ab7e6b813,0.5938755869865417,topic_2,True
22,3,761e828b-48bb-4424-9d65-e17ab7e6b813,0.5817050933837891,topic_2,True
25,3,637eb126-2e7f-418d-a5ee-51aa6ca6dd0f,0.5449017286300659,topic_2,True
29,3,761e828b-48bb-4424-9d65-e17ab7e6b813,0.5250609517097473,topic_2,True
57,1,fa1661cb-0cde-4a4d-b2a2-926d5d3653a2,0.7038653492927551,topic_3,True
58,1,fa1661cb-0cde-4a4d-b2a2-926d5d3653a2,0.6521215438842773,topic_3,True
59,1,fa1661cb-0cde-4a4d-b2a2-926d5d3653a2,0.6613743305206299,topic_3,True
60,1,fa1661cb-0cde-4a4d-b2a2-926d5d3653a2,0.6924895644187927,topic_3,True
79,1,8c8b0caa-f79c-4da9-bad1-25489dab9653,0.5087898373603821,topic_4,True
80,1,558921ba-e4a6-4cd7-be8e-882d2c8ab5d5,0.5199752449989319,topic_4,True
85,1,558921ba-e4a6-4cd7-be8e-882d2c8ab5d5,0.514304518699646,topic_4,True
86,1,558921ba-e4a6-4cd7-be8e-882d2c8ab5d5,0.5089065432548523,topic_4,True
113,4,761e828b-48bb-4424-9d65-e17ab7e6b813,0.5644226670265198,topic_2,True
115,1,fa1661cb-0cde-4a4d-b2a2-926d5d3653a2,0.697021484375,topic_3,True
116,3,d0a5f76b-1291-4021-8510-0e09e19938b5,0.6579057574272156,topic_3,True
116,3,fa1661cb-0cde-4a4d-b2a2-926d5d3653a2,0.5288026928901672,topic_3,True
117,3,fa1661cb-0cde-4a4d-b2a2-926d5d3653a2,0.6902151703834534,topic_3,True
117,3,c1a6ef71-309a-40c7-9dbc-1cd6b98257d2,0.6798155307769775,topic_3,True
117,3,b1d28e9e-cc33-4967-a996-de30c7d91f8d,0.6454507112503052,topic_3,True
