turn,stm_candidates,ltm_candidates,duplicates_removed,final_set_size,ltm_episodes_in_final_set,provenance_list
85,0,5,0,5,5,"[{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""a9108135-135e-40a0-9cde-d66cf392c892"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""},{""episode_id"":""e02f06b0-3216-4c40-98b2-6e0892b686b6"",""provenance"":""ltm""}]"
86,0,5,0,5,5,"[{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""ac489178-dcfa-4013-bd4f-067d2e16bcf8"",""provenance"":""ltm""},{""episode_id"":""c76fdd34-f55f-4565-aa11-537233f1345c"",""provenance"":""ltm""},{""episode_id"":""076121e3-cc7c-46a7-a9c4-d701aafcf8e3"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""}]"
87,0,5,0,5,5,"[{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""ac489178-dcfa-4013-bd4f-067d2e16bcf8"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""076121e3-cc7c-46a7-a9c4-d701aafcf8e3"",""provenance"":""ltm""},{""episode_id"":""afc2044f-6756-4c73-9868-3a631f83a09f"",""provenance"":""ltm""}]"
88,0,5,1,4,4,"[{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""5e58a418-51fb-40e5-bd31-d342f46aafde"",""provenance"":""ltm""}]"
89,0,5,0,5,5,"[{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""62a76ea3-b24a-445f-a879-b94c47e35126"",""provenance"":""ltm""},{""episode_id"":""1944ffc6-010d-4841-b28d-845af4c38975"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""ac489178-dcfa-4013-bd4f-067d2e16bcf8"",""provenance"":""ltm""}]"
90,0,5,1,4,4,"[{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""2ef181a8-4e50-4891-83ca-3773043ca22a"",""provenance"":""ltm""},{""episode_id"":""ac489178-dcfa-4013-bd4f-067d2e16bcf8"",""provenance"":""ltm""},{""episode_id"":""1944ffc6-010d-4841-b28d-845af4c38975"",""provenance"":""ltm""}]"
91,0,5,1,4,4,"[{""episode_id"":""076121e3-cc7c-46a7-a9c4-d701aafcf8e3"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""ac489178-dcfa-4013-bd4f-067d2e16bcf8"",""provenance"":""ltm""}]"
92,0,5,1,4,4,"[{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""62a76ea3-b24a-445f-a879-b94c47e35126"",""provenance"":""ltm""},{""episode_id"":""a9108135-135e-40a0-9cde-d66cf392c892"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""}]"
93,0,5,0,5,5,"[{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""c76fdd34-f55f-4565-aa11-537233f1345c"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""},{""episode_id"":""e9f63df3-9eb7-4bf1-b4c3-c520a66bd907"",""provenance"":""ltm""}]"
94,0,5,1,4,4,"[{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""4baa51dd-a361-4707-886b-b5c70f86db17"",""provenance"":""ltm""}]"
95,0,5,0,5,5,"[{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""ea7f5f43-cdea-4ff4-b18b-f51b4f456fbf"",""provenance"":""ltm""},{""episode_id"":""b8ae5b95-34ed-436e-bd11-a49e2fe0936b"",""provenance"":""ltm""},{""episode_id"":""8cb72b89-562d-4536-9772-056aeb55e3db"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""}]"
96,0,5,1,4,4,"[{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""a9108135-135e-40a0-9cde-d66cf392c892"",""provenance"":""ltm""},{""episode_id"":""c76fdd34-f55f-4565-aa11-537233f1345c"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""}]"
97,1,5,1,5,4,"[{""episode_id"":""c37e08d2-d274-42fa-8f49-94e650c2bc19"",""provenance"":""stm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""ea7f5f43-cdea-4ff4-b18b-f51b4f456fbf"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""a9108135-135e-40a0-9cde-d66cf392c892"",""provenance"":""ltm""}]"
98,0,5,1,4,4,"[{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""e9f63df3-9eb7-4bf1-b4c3-c520a66bd907"",""provenance"":""ltm""}]"
99,0,5,0,5,5,"[{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""9aed0e3f-ecc8-40e8-9521-79020e00abaa"",""provenance"":""ltm""},{""episode_id"":""d1d35822-a9f8-4458-b5f3-f5194bed66bd"",""provenance"":""ltm""},{""episode_id"":""4baa51dd-a361-4707-886b-b5c70f86db17"",""provenance"":""ltm""}]"
100,0,5,1,4,4,"[{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""9aed0e3f-ecc8-40e8-9521-79020e00abaa"",""provenance"":""ltm""}]"
101,0,5,1,4,4,"[{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""9aed0e3f-ecc8-40e8-9521-79020e00abaa"",""provenance"":""ltm""},{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""}]"
102,0,5,1,4,4,"[{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""},{""episode_id"":""4baa51dd-a361-4707-886b-b5c70f86db17"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""}]"
103,1,5,1,5,4,"[{""episode_id"":""c1027860-f34b-4026-9cb6-3d21e8c7f296"",""provenance"":""stm""},{""episode_id"":""9aed0e3f-ecc8-40e8-9521-79020e00abaa"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""c76fdd34-f55f-4565-aa11-537233f1345c"",""provenance"":""ltm""},{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""}]"
104,0,5,2,3,3,"[{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""ea7f5f43-cdea-4ff4-b18b-f51b4f456fbf"",""provenance"":""ltm""}]"
105,0,5,1,4,4,"[{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""4baa51dd-a361-4707-886b-b5c70f86db17"",""provenance"":""ltm""}]"
106,0,5,1,4,4,"[{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""4baa51dd-a361-4707-886b-b5c70f86db17"",""provenance"":""ltm""}]"
107,1,5,1,5,4,"[{""episode_id"":""605faa18-2c3e-47ec-bad6-964848cfbdb5"",""provenance"":""stm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""4baa51dd-a361-4707-886b-b5c70f86db17"",""provenance"":""ltm""}]"
108,0,5,1,4,4,"[{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""b8ae5b95-34ed-436e-bd11-a49e2fe0936b"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""}]"
109,0,5,2,3,3,"[{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""b8ae5b95-34ed-436e-bd11-a49e2fe0936b"",""provenance"":""ltm""},{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""}]"
110,1,5,2,4,3,"[{""episode_id"":""605faa18-2c3e-47ec-bad6-964848cfbdb5"",""provenance"":""stm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""}]"
111,0,5,1,4,4,"[{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""},{""episode_id"":""4baa51dd-a361-4707-886b-b5c70f86db17"",""provenance"":""ltm""}]"
112,0,5,1,4,4,"[{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""a3868f32-f3ea-4e42-927f-dd66ef6984fb"",""provenance"":""ltm""},{""episode_id"":""ac489178-dcfa-4013-bd4f-067d2e16bcf8"",""provenance"":""ltm""},{""episode_id"":""da16b338-a326-4a8f-b3ea-2d954c2acfc6"",""provenance"":""ltm""}]"
113,1,5,1,5,4,"[{""episode_id"":""a3868f32-f3ea-4e42-927f-dd66ef6984fb"",""provenance"":""ltm""},{""episode_id"":""da16b338-a326-4a8f-b3ea-2d954c2acfc6"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""ac489178-dcfa-4013-bd4f-067d2e16bcf8"",""provenance"":""ltm""},{""episode_id"":""1944ffc6-010d-4841-b28d-845af4c38975"",""provenance"":""stm""}]"
114,0,5,0,5,5,"[{""episode_id"":""e9f63df3-9eb7-4bf1-b4c3-c520a66bd907"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""b311e2ee-819f-4394-b1c1-9ebb8cdc764d"",""provenance"":""ltm""},{""episode_id"":""ac489178-dcfa-4013-bd4f-067d2e16bcf8"",""provenance"":""ltm""},{""episode_id"":""c48717af-e969-4457-8a76-22c2deb0a025"",""provenance"":""ltm""}]"
115,1,5,3,3,3,"[{""episode_id"":""5ec3507e-6c05-433c-aa3e-d7201f7ecdf3"",""provenance"":""both""},{""episode_id"":""b0b640cf-887f-4304-a544-444645287536"",""provenance"":""ltm""},{""episode_id"":""afb24410-f6dc-4017-9ec3-b1bdd03d9238"",""provenance"":""ltm""}]"
116,1,5,1,5,5,"[{""episode_id"":""c76fdd34-f55f-4565-aa11-537233f1345c"",""provenance"":""ltm""},{""episode_id"":""5ec3507e-6c05-433c-aa3e-d7201f7ecdf3"",""provenance"":""both""},{""episode_id"":""afb24410-f6dc-4017-9ec3-b1bdd03d9238"",""provenance"":""ltm""},{""episode_id"":""0d37af6c-0829-4768-b24b-9ff18b3d0916"",""provenance"":""ltm""},{""episode_id"":""076121e3-cc7c-46a7-a9c4-d701aafcf8e3"",""provenance"":""ltm""}]"
117,3,5,2,6,5,"[{""episode_id"":""5ec3507e-6c05-433c-aa3e-d7201f7ecdf3"",""provenance"":""both""},{""episode_id"":""990e02c9-d3c0-45c7-b6f2-06b24b823d21"",""provenance"":""stm""},{""episode_id"":""a2be885a-6c2b-4914-bee8-53aa82aeac0f"",""provenance"":""ltm""},{""episode_id"":""b0b640cf-887f-4304-a544-444645287536"",""provenance"":""both""},{""episode_id"":""076121e3-cc7c-46a7-a9c4-d701aafcf8e3"",""provenance"":""ltm""},{""episode_id"":""61f5c448-8ab3-4df4-a397-9cb8c7f39b55"",""provenance"":""ltm""}]"
118,0,5,0,5,5,"[{""episode_id"":""6cfb4584-82f9-41b7-ad8f-285de9fb5693"",""provenance"":""ltm""},{""episode_id"":""8b3de109-19a1-4d71-91ac-5af22bb2fff8"",""provenance"":""ltm""},{""episode_id"":""1d6147d2-1831-4f48-97b7-e9c63e9caa9c"",""provenance"":""ltm""},{""episode_id"":""b311e2ee-819f-4394-b1c1-9ebb8cdc764d"",""provenance"":""ltm""},{""episode_id"":""7ffa37c8-f023-49ae-b20b-56b0abc80e19"",""provenance"":""ltm""}]"
119,0,5,0,5,5,"[{""episode_id"":""c1027860-f34b-4026-9cb6-3d21e8c7f296"",""provenance"":""ltm""},{""episode_id"":""8b3de109-19a1-4d71-91ac-5af22bb2fff8"",""provenance"":""ltm""},{""episode_id"":""1c763092-42f9-4cd6-8361-4cd05eb9f54c"",""provenance"":""ltm""},{""episode_id"":""5c49d6cd-ee5a-443b-8f9a-a61ce0b72943"",""provenance"":""ltm""},{""episode_id"":""6cfb4584-82f9-41b7-ad8f-285de9fb5693"",""provenance"":""ltm""}]"
120,1,5,1,5,4,"[{""episode_id"":""15a5c279-1071-4eeb-88ec-81c75a9bd20e"",""provenance"":""ltm""},{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""},{""episode_id"":""99afe1cb-137a-4645-93a8-6695302714ad"",""provenance"":""stm""},{""episode_id"":""4fb92889-8be2-488b-ad74-7b3f340582af"",""provenance"":""ltm""},{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""}]"
121,0,5,1,4,4,"[{""episode_id"":""632efe6b-0e15-4dc7-8335-91c21847d879"",""provenance"":""ltm""},{""episode_id"":""076121e3-cc7c-46a7-a9c4-d701aafcf8e3"",""provenance"":""ltm""},{""episode_id"":""f3cbc15a-57a9-402d-9780-4e18af99a91e"",""provenance"":""ltm""},{""episode_id"":""b311e2ee-819f-4394-b1c1-9ebb8cdc764d"",""provenance"":""ltm""}]"
