turn,stm_candidates,ltm_candidates,duplicates_removed,final_set_size,ltm_episodes_in_final_set,provenance_list
32,8,0,0,8,0,"[{""episode_id"":""b6fa95ef-d7a6-4fb5-ab74-e713d5925479"",""provenance"":""stm""},{""episode_id"":""ea4ebcb4-f0de-4f3b-938d-f867a49d747c"",""provenance"":""stm""},{""episode_id"":""298ef311-ba49-4a2d-bade-afa8afabce89"",""provenance"":""stm""},{""episode_id"":""aa5e3739-499b-46a9-9313-a9fb000f12a6"",""provenance"":""stm""},{""episode_id"":""e964df06-0f65-4317-8001-1fa1e0c9b288"",""provenance"":""stm""},{""episode_id"":""48329172-d1f8-471c-b99e-444b68ad9052"",""provenance"":""stm""},{""episode_id"":""531c76d8-8ddd-4da8-a966-de764b819d2a"",""provenance"":""stm""},{""episode_id"":""6b402717-5aca-4908-8148-268a7704e268"",""provenance"":""stm""}]"
33,5,0,0,5,0,"[{""episode_id"":""65fd5f3a-49e4-4e84-83fc-45e53786395e"",""provenance"":""stm""},{""episode_id"":""2db5e42d-20cf-47f1-82d9-0697c1f97405"",""provenance"":""stm""},{""episode_id"":""64500e5a-570f-46a9-91ed-2fff31fd995e"",""provenance"":""stm""},{""episode_id"":""81f620fa-68f9-46c3-9d45-2dbc7cbb9a41"",""provenance"":""stm""},{""episode_id"":""ef0b9755-bdd6-484f-b79d-0c288e889a9a"",""provenance"":""stm""}]"
34,6,0,0,6,0,"[{""episode_id"":""48329172-d1f8-471c-b99e-444b68ad9052"",""provenance"":""stm""},{""episode_id"":""531c76d8-8ddd-4da8-a966-de764b819d2a"",""provenance"":""stm""},{""episode_id"":""6b402717-5aca-4908-8148-268a7704e268"",""provenance"":""stm""},{""episode_id"":""298ef311-ba49-4a2d-bade-afa8afabce89"",""provenance"":""stm""},{""episode_id"":""aa5e3739-499b-46a9-9313-a9fb000f12a6"",""provenance"":""stm""},{""episode_id"":""e964df06-0f65-4317-8001-1fa1e0c9b288"",""provenance"":""stm""}]"
35,3,0,0,3,0,"[{""episode_id"":""104e115d-53a4-494c-bb22-8b3956f9a404"",""provenance"":""stm""},{""episode_id"":""5d822c74-3eb4-4f8c-839c-26af5f308686"",""provenance"":""stm""},{""episode_id"":""8b0d2b39-86c8-4b6a-afe6-1d57c7257593"",""provenance"":""stm""}]"
36,3,0,0,3,0,"[{""episode_id"":""040d3619-d61c-45ef-a50c-5987182190a7"",""provenance"":""stm""},{""episode_id"":""8b2140f1-5048-4ebe-8077-4449b857c3fc"",""provenance"":""stm""},{""episode_id"":""c626d008-2b46-4dc2-a78c-57bfaafab466"",""provenance"":""stm""}]"
37,10,0,0,10,0,"[{""episode_id"":""298ef311-ba49-4a2d-bade-afa8afabce89"",""provenance"":""stm""},{""episode_id"":""aa5e3739-499b-46a9-9313-a9fb000f12a6"",""provenance"":""stm""},{""episode_id"":""e964df06-0f65-4317-8001-1fa1e0c9b288"",""provenance"":""stm""},{""episode_id"":""48329172-d1f8-471c-b99e-444b68ad9052"",""provenance"":""stm""},{""episode_id"":""531c76d8-8ddd-4da8-a966-de764b819d2a"",""provenance"":""stm""},{""episode_id"":""6b402717-5aca-4908-8148-268a7704e268"",""provenance"":""stm""},{""episode_id"":""f0cfc1aa-68ed-4f78-93b8-bc2855315e1d"",""provenance"":""stm""},{""episode_id"":""88ffad9c-4295-4db8-b5dd-6d81a9f5ab51"",""provenance"":""stm""},{""episode_id"":""b6fa95ef-d7a6-4fb5-ab74-e713d5925479"",""provenance"":""stm""},{""episode_id"":""ea4ebcb4-f0de-4f3b-938d-f867a49d747c"",""provenance"":""stm""}]"
38,6,0,0,6,0,"[{""episode_id"":""64500e5a-570f-46a9-91ed-2fff31fd995e"",""provenance"":""stm""},{""episode_id"":""81f620fa-68f9-46c3-9d45-2dbc7cbb9a41"",""provenance"":""stm""},{""episode_id"":""ef0b9755-bdd6-484f-b79d-0c288e889a9a"",""provenance"":""stm""},{""episode_id"":""65fd5f3a-49e4-4e84-83fc-45e53786395e"",""provenance"":""stm""},{""episode_id"":""2db5e42d-20cf-47f1-82d9-0697c1f97405"",""provenance"":""stm""},{""episode_id"":""7e4d090f-6733-46b4-bfc0-67fccf3f03b5"",""provenance"":""stm""}]"
39,7,0,0,7,0,"[{""episode_id"":""8b7e2cd2-5d68-48e0-806a-ecbe6dae0809"",""provenance"":""stm""},{""episode_id"":""a2536be9-ca84-4dc3-847d-6dfbd741939c"",""provenance"":""stm""},{""episode_id"":""b26e7399-db12-4df4-9042-baa9d5ba4697"",""provenance"":""stm""},{""episode_id"":""298ef311-ba49-4a2d-bade-afa8afabce89"",""provenance"":""stm""},{""episode_id"":""34432c50-68cc-414b-99a0-276ad2c65e56"",""provenance"":""stm""},{""episode_id"":""aa5e3739-499b-46a9-9313-a9fb000f12a6"",""provenance"":""stm""},{""episode_id"":""e964df06-0f65-4317-8001-1fa1e0c9b288"",""provenance"":""stm""}]"
40,0,0,0,0,0,[]
41,7,0,0,7,0,"[{""episode_id"":""65fd5f3a-49e4-4e84-83fc-45e53786395e"",""provenance"":""stm""},{""episode_id"":""2db5e42d-20cf-47f1-82d9-0697c1f97405"",""provenance"":""stm""},{""episode_id"":""7e4d090f-6733-46b4-bfc0-67fccf3f03b5"",""provenance"":""stm""},{""episode_id"":""32e00c31-105c-417d-8e36-d695a31ecbb6"",""provenance"":""stm""},{""episode_id"":""64500e5a-570f-46a9-91ed-2fff31fd995e"",""provenance"":""stm""},{""episode_id"":""81f620fa-68f9-46c3-9d45-2dbc7cbb9a41"",""provenance"":""stm""},{""episode_id"":""ef0b9755-bdd6-484f-b79d-0c288e889a9a"",""provenance"":""stm""}]"
42,8,0,0,8,0,"[{""episode_id"":""48329172-d1f8-471c-b99e-444b68ad9052"",""provenance"":""stm""},{""episode_id"":""531c76d8-8ddd-4da8-a966-de764b819d2a"",""provenance"":""stm""},{""episode_id"":""6b402717-5aca-4908-8148-268a7704e268"",""provenance"":""stm""},{""episode_id"":""f0cfc1aa-68ed-4f78-93b8-bc2855315e1d"",""provenance"":""stm""},{""episode_id"":""298ef311-ba49-4a2d-bade-afa8afabce89"",""provenance"":""stm""},{""episode_id"":""34432c50-68cc-414b-99a0-276ad2c65e56"",""provenance"":""stm""},{""episode_id"":""aa5e3739-499b-46a9-9313-a9fb000f12a6"",""provenance"":""stm""},{""episode_id"":""e964df06-0f65-4317-8001-1fa1e0c9b288"",""provenance"":""stm""}]"
43,4,0,0,4,0,"[{""episode_id"":""104e115d-53a4-494c-bb22-8b3956f9a404"",""provenance"":""stm""},{""episode_id"":""5d822c74-3eb4-4f8c-839c-26af5f308686"",""provenance"":""stm""},{""episode_id"":""8b0d2b39-86c8-4b6a-afe6-1d57c7257593"",""provenance"":""stm""},{""episode_id"":""d5319b10-8020-4d51-a377-309b0faef11b"",""provenance"":""stm""}]"
44,4,0,0,4,0,"[{""episode_id"":""040d3619-d61c-45ef-a50c-5987182190a7"",""provenance"":""stm""},{""episode_id"":""8b2140f1-5048-4ebe-8077-4449b857c3fc"",""provenance"":""stm""},{""episode_id"":""c626d008-2b46-4dc2-a78c-57bfaafab466"",""provenance"":""stm""},{""episode_id"":""f6c0f40e-14a5-499e-8472-8f3a084adb6f"",""provenance"":""stm""}]"
45,12,0,0,12,0,"[{""episode_id"":""298ef311-ba49-4a2d-bade-afa8afabce89"",""provenance"":""stm""},{""episode_id"":""34432c50-68cc-414b-99a0-276ad2c65e56"",""provenance"":""stm""},{""episode_id"":""aa5e3739-499b-46a9-9313-a9fb000f12a6"",""provenance"":""stm""},{""episode_id"":""e964df06-0f65-4317-8001-1fa1e0c9b288"",""provenance"":""stm""},{""episode_id"":""48329172-d1f8-471c-b99e-444b68ad9052"",""provenance"":""stm""},{""episode_id"":""531c76d8-8ddd-4da8-a966-de764b819d2a"",""provenance"":""stm""},{""episode_id"":""5a6cf110-e3e7-44e6-b250-6c40547e3d93"",""provenance"":""stm""},{""episode_id"":""6b402717-5aca-4908-8148-268a7704e268"",""provenance"":""stm""},{""episode_id"":""f0cfc1aa-68ed-4f78-93b8-bc2855315e1d"",""provenance"":""stm""},{""episode_id"":""88ffad9c-4295-4db8-b5dd-6d81a9f5ab51"",""provenance"":""stm""},{""episode_id"":""b6fa95ef-d7a6-4fb5-ab74-e713d5925479"",""provenance"":""stm""},{""episode_id"":""ea4ebcb4-f0de-4f3b-938d-f867a49d747c"",""provenance"":""stm""}]"
46,8,0,0,8,0,"[{""episode_id"":""32e00c31-105c-417d-8e36-d695a31ecbb6"",""provenance"":""stm""},{""episode_id"":""64500e5a-570f-46a9-91ed-2fff31fd995e"",""provenance"":""stm""},{""episode_id"":""81f620fa-68f9-46c3-9d45-2dbc7cbb9a41"",""provenance"":""stm""},{""episode_id"":""ef0b9755-bdd6-484f-b79d-0c288e889a9a"",""provenance"":""stm""},{""episode_id"":""65fd5f3a-49e4-4e84-83fc-45e53786395e"",""provenance"":""stm""},{""episode_id"":""2db5e42d-20cf-47f1-82d9-0697c1f97405"",""provenance"":""stm""},{""episode_id"":""7e4d090f-6733-46b4-bfc0-67fccf3f03b5"",""provenance"":""stm""},{""episode_id"":""9dc9e817-73aa-49c8-81f9-68e39b1a4ce8"",""provenance"":""stm""}]"
47,10,0,0,10,0,"[{""episode_id"":""8b7e2cd2-5d68-48e0-806a-ecbe6dae0809"",""provenance"":""stm""},{""episode_id"":""a2536be9-ca84-4dc3-847d-6dfbd741939c"",""provenance"":""stm""},{""episode_id"":""b26e7399-db12-4df4-9042-baa9d5ba4697"",""provenance"":""stm""},{""episode_id"":""ee7ab807-27d1-479f-8a71-58596902d3c2"",""provenance"":""stm""},{""episode_id"":""0c97e95c-5616-4c67-a3bd-399eba330b80"",""provenance"":""stm""},{""episode_id"":""298ef311-ba49-4a2d-bade-afa8afabce89"",""provenance"":""stm""},{""episode_id"":""34432c50-68cc-414b-99a0-276ad2c65e56"",""provenance"":""stm""},{""episode_id"":""aa5e3739-499b-46a9-9313-a9fb000f12a6"",""provenance"":""stm""},{""episode_id"":""e964df06-0f65-4317-8001-1fa1e0c9b288"",""provenance"":""stm""},{""episode_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""provenance"":""stm""}]"
48,13,0,0,13,0,"[{""episode_id"":""88ffad9c-4295-4db8-b5dd-6d81a9f5ab51"",""provenance"":""stm""},{""episode_id"":""b6fa95ef-d7a6-4fb5-ab74-e713d5925479"",""provenance"":""stm""},{""episode_id"":""ea4ebcb4-f0de-4f3b-938d-f867a49d747c"",""provenance"":""stm""},{""episode_id"":""0c97e95c-5616-4c67-a3bd-399eba330b80"",""provenance"":""stm""},{""episode_id"":""298ef311-ba49-4a2d-bade-afa8afabce89"",""provenance"":""stm""},{""episode_id"":""34432c50-68cc-414b-99a0-276ad2c65e56"",""provenance"":""stm""},{""episode_id"":""aa5e3739-499b-46a9-9313-a9fb000f12a6"",""provenance"":""stm""},{""episode_id"":""e964df06-0f65-4317-8001-1fa1e0c9b288"",""provenance"":""stm""},{""episode_id"":""48329172-d1f8-471c-b99e-444b68ad9052"",""provenance"":""stm""},{""episode_id"":""531c76d8-8ddd-4da8-a966-de764b819d2a"",""provenance"":""stm""},{""episode_id"":""5a6cf110-e3e7-44e6-b250-6c40547e3d93"",""provenance"":""stm""},{""episode_id"":""6b402717-5aca-4908-8148-268a7704e268"",""provenance"":""stm""},{""episode_id"":""f0cfc1aa-68ed-4f78-93b8-bc2855315e1d"",""provenance"":""stm""}]"
49,9,0,0,9,0,"[{""episode_id"":""65fd5f3a-49e4-4e84-83fc-45e53786395e"",""provenance"":""stm""},{""episode_id"":""2db5e42d-20cf-47f1-82d9-0697c1f97405"",""provenance"":""stm""},{""episode_id"":""7e4d090f-6733-46b4-bfc0-67fccf3f03b5"",""provenance"":""stm""},{""episode_id"":""9dc9e817-73aa-49c8-81f9-68e39b1a4ce8"",""provenance"":""stm""},{""episode_id"":""32e00c31-105c-417d-8e36-d695a31ecbb6"",""provenance"":""stm""},{""episode_id"":""64500e5a-570f-46a9-91ed-2fff31fd995e"",""provenance"":""stm""},{""episode_id"":""81f620fa-68f9-46c3-9d45-2dbc7cbb9a41"",""provenance"":""stm""},{""episode_id"":""9283eeeb-62a3-4fb3-8b04-075f82ba7a87"",""provenance"":""stm""},{""episode_id"":""ef0b9755-bdd6-484f-b79d-0c288e889a9a"",""provenance"":""stm""}]"
50,10,0,0,10,0,"[{""episode_id"":""48329172-d1f8-471c-b99e-444b68ad9052"",""provenance"":""stm""},{""episode_id"":""531c76d8-8ddd-4da8-a966-de764b819d2a"",""provenance"":""stm""},{""episode_id"":""5a6cf110-e3e7-44e6-b250-6c40547e3d93"",""provenance"":""stm""},{""episode_id"":""6b402717-5aca-4908-8148-268a7704e268"",""provenance"":""stm""},{""episode_id"":""f0cfc1aa-68ed-4f78-93b8-bc2855315e1d"",""provenance"":""stm""},{""episode_id"":""0c97e95c-5616-4c67-a3bd-399eba330b80"",""provenance"":""stm""},{""episode_id"":""298ef311-ba49-4a2d-bade-afa8afabce89"",""provenance"":""stm""},{""episode_id"":""34432c50-68cc-414b-99a0-276ad2c65e56"",""provenance"":""stm""},{""episode_id"":""aa5e3739-499b-46a9-9313-a9fb000f12a6"",""provenance"":""stm""},{""episode_id"":""e964df06-0f65-4317-8001-1fa1e0c9b288"",""provenance"":""stm""}]"
51,5,0,0,5,0,"[{""episode_id"":""104e115d-53a4-494c-bb22-8b3956f9a404"",""provenance"":""stm""},{""episode_id"":""5a96be8f-836f-4968-9569-99d92236351f"",""provenance"":""stm""},{""episode_id"":""5d822c74-3eb4-4f8c-839c-26af5f308686"",""provenance"":""stm""},{""episode_id"":""8b0d2b39-86c8-4b6a-afe6-1d57c7257593"",""provenance"":""stm""},{""episode_id"":""d5319b10-8020-4d51-a377-309b0faef11b"",""provenance"":""stm""}]"
52,5,0,0,5,0,"[{""episode_id"":""040d3619-d61c-45ef-a50c-5987182190a7"",""provenance"":""stm""},{""episode_id"":""7a8795aa-7742-4c68-8f2f-5ec25a4e6348"",""provenance"":""stm""},{""episode_id"":""8b2140f1-5048-4ebe-8077-4449b857c3fc"",""provenance"":""stm""},{""episode_id"":""c626d008-2b46-4dc2-a78c-57bfaafab466"",""provenance"":""stm""},{""episode_id"":""f6c0f40e-14a5-499e-8472-8f3a084adb6f"",""provenance"":""stm""}]"
53,15,0,0,15,0,"[{""episode_id"":""0c97e95c-5616-4c67-a3bd-399eba330b80"",""provenance"":""stm""},{""episode_id"":""298ef311-ba49-4a2d-bade-afa8afabce89"",""provenance"":""stm""},{""episode_id"":""34432c50-68cc-414b-99a0-276ad2c65e56"",""provenance"":""stm""},{""episode_id"":""aa5e3739-499b-46a9-9313-a9fb000f12a6"",""provenance"":""stm""},{""episode_id"":""e964df06-0f65-4317-8001-1fa1e0c9b288"",""provenance"":""stm""},{""episode_id"":""37578f66-a34f-47f4-95f5-f1e25b1f9b6e"",""provenance"":""stm""},{""episode_id"":""48329172-d1f8-471c-b99e-444b68ad9052"",""provenance"":""stm""},{""episode_id"":""531c76d8-8ddd-4da8-a966-de764b819d2a"",""provenance"":""stm""},{""episode_id"":""5a6cf110-e3e7-44e6-b250-6c40547e3d93"",""provenance"":""stm""},{""episode_id"":""6b402717-5aca-4908-8148-268a7704e268"",""provenance"":""stm""},{""episode_id"":""f0cfc1aa-68ed-4f78-93b8-bc2855315e1d"",""provenance"":""stm""},{""episode_id"":""413700d8-5c2a-411a-b178-e9feab0472cc"",""provenance"":""stm""},{""episode_id"":""88ffad9c-4295-4db8-b5dd-6d81a9f5ab51"",""provenance"":""stm""},{""episode_id"":""b6fa95ef-d7a6-4fb5-ab74-e713d5925479"",""provenance"":""stm""},{""episode_id"":""ea4ebcb4-f0de-4f3b-938d-f867a49d747c"",""provenance"":""stm""}]"
54,10,0,0,10,0,"[{""episode_id"":""32e00c31-105c-417d-8e36-d695a31ecbb6"",""provenance"":""stm""},{""episode_id"":""64500e5a-570f-46a9-91ed-2fff31fd995e"",""provenance"":""stm""},{""episode_id"":""81f620fa-68f9-46c3-9d45-2dbc7cbb9a41"",""provenance"":""stm""},{""episode_id"":""9283eeeb-62a3-4fb3-8b04-075f82ba7a87"",""provenance"":""stm""},{""episode_id"":""ef0b9755-bdd6-484f-b79d-0c288e889a9a"",""provenance"":""stm""},{""episode_id"":""65fd5f3a-49e4-4e84-83fc-45e53786395e"",""provenance"":""stm""},{""episode_id"":""2db5e42d-20cf-47f1-82d9-0697c1f97405"",""provenance"":""stm""},{""episode_id"":""7e4d090f-6733-46b4-bfc0-67fccf3f03b5"",""provenance"":""stm""},{""episode_id"":""8218b1e9-553f-4716-82b8-ef162fc1c1fa"",""provenance"":""stm""},{""episode_id"":""9dc9e817-73aa-49c8-81f9-68e39b1a4ce8"",""provenance"":""stm""}]"
55,12,0,0,12,0,"[{""episode_id"":""8b7e2cd2-5d68-48e0-806a-ecbe6dae0809"",""provenance"":""stm""},{""episode_id"":""a2536be9-ca84-4dc3-847d-6dfbd741939c"",""provenance"":""stm""},{""episode_id"":""b26e7399-db12-4df4-9042-baa9d5ba4697"",""provenance"":""stm""},{""episode_id"":""c83abd67-7535-45ba-bf53-a8ab92e283ee"",""provenance"":""stm""},{""episode_id"":""ee7ab807-27d1-479f-8a71-58596902d3c2"",""provenance"":""stm""},{""episode_id"":""0154a54e-d1f0-4d9a-9418-4baffc396204"",""provenance"":""stm""},{""episode_id"":""0c97e95c-5616-4c67-a3bd-399eba330b80"",""provenance"":""stm""},{""episode_id"":""298ef311-ba49-4a2d-bade-afa8afabce89"",""provenance"":""stm""},{""episode_id"":""34432c50-68cc-414b-99a0-276ad2c65e56"",""provenance"":""stm""},{""episode_id"":""aa5e3739-499b-46a9-9313-a9fb000f12a6"",""provenance"":""stm""},{""episode_id"":""e964df06-0f65-4317-8001-1fa1e0c9b288"",""provenance"":""stm""},{""episode_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""provenance"":""stm""}]"
56,16,0,0,16,0,"[{""episode_id"":""413700d8-5c2a-411a-b178-e9feab0472cc"",""provenance"":""stm""},{""episode_id"":""88ffad9c-4295-4db8-b5dd-6d81a9f5ab51"",""provenance"":""stm""},{""episode_id"":""b6fa95ef-d7a6-4fb5-ab74-e713d5925479"",""provenance"":""stm""},{""episode_id"":""ea4ebcb4-f0de-4f3b-938d-f867a49d747c"",""provenance"":""stm""},{""episode_id"":""0154a54e-d1f0-4d9a-9418-4baffc396204"",""provenance"":""stm""},{""episode_id"":""0c97e95c-5616-4c67-a3bd-399eba330b80"",""provenance"":""stm""},{""episode_id"":""298ef311-ba49-4a2d-bade-afa8afabce89"",""provenance"":""stm""},{""episode_id"":""34432c50-68cc-414b-99a0-276ad2c65e56"",""provenance"":""stm""},{""episode_id"":""aa5e3739-499b-46a9-9313-a9fb000f12a6"",""provenance"":""stm""},{""episode_id"":""e964df06-0f65-4317-8001-1fa1e0c9b288"",""provenance"":""stm""},{""episode_id"":""37578f66-a34f-47f4-95f5-f1e25b1f9b6e"",""provenance"":""stm""},{""episode_id"":""48329172-d1f8-471c-b99e-444b68ad9052"",""provenance"":""stm""},{""episode_id"":""531c76d8-8ddd-4da8-a966-de764b819d2a"",""provenance"":""stm""},{""episode_id"":""5a6cf110-e3e7-44e6-b250-6c40547e3d93"",""provenance"":""stm""},{""episode_id"":""6b402717-5aca-4908-8148-268a7704e268"",""provenance"":""stm""},{""episode_id"":""f0cfc1aa-68ed-4f78-93b8-bc2855315e1d"",""provenance"":""stm""}]"
57,11,0,0,11,0,"[{""episode_id"":""65fd5f3a-49e4-4e84-83fc-45e53786395e"",""provenance"":""stm""},{""episode_id"":""2db5e42d-20cf-47f1-82d9-0697c1f97405"",""provenance"":""stm""},{""episode_id"":""7e4d090f-6733-46b4-bfc0-67fccf3f03b5"",""provenance"":""stm""},{""episode_id"":""8218b1e9-553f-4716-82b8-ef162fc1c1fa"",""provenance"":""stm""},{""episode_id"":""9dc9e817-73aa-49c8-81f9-68e39b1a4ce8"",""provenance"":""stm""},{""episode_id"":""32e00c31-105c-417d-8e36-d695a31ecbb6"",""provenance"":""stm""},{""episode_id"":""64500e5a-570f-46a9-91ed-2fff31fd995e"",""provenance"":""stm""},{""episode_id"":""81f620fa-68f9-46c3-9d45-2dbc7cbb9a41"",""provenance"":""stm""},{""episode_id"":""8dcc5746-faff-4382-9e5e-59d12df6eb89"",""provenance"":""stm""},{""episode_id"":""9283eeeb-62a3-4fb3-8b04-075f82ba7a87"",""provenance"":""stm""},{""episode_id"":""ef0b9755-bdd6-484f-b79d-0c288e889a9a"",""provenance"":""stm""}]"
58,12,0,0,12,0,"[{""episode_id"":""37578f66-a34f-47f4-95f5-f1e25b1f9b6e"",""provenance"":""stm""},{""episode_id"":""48329172-d1f8-471c-b99e-444b68ad9052"",""provenance"":""stm""},{""episode_id"":""531c76d8-8ddd-4da8-a966-de764b819d2a"",""provenance"":""stm""},{""episode_id"":""5a6cf110-e3e7-44e6-b250-6c40547e3d93"",""provenance"":""stm""},{""episode_id"":""6b402717-5aca-4908-8148-268a7704e268"",""provenance"":""stm""},{""episode_id"":""f0cfc1aa-68ed-4f78-93b8-bc2855315e1d"",""provenance"":""stm""},{""episode_id"":""0154a54e-d1f0-4d9a-9418-4baffc396204"",""provenance"":""stm""},{""episode_id"":""0c97e95c-5616-4c67-a3bd-399eba330b80"",""provenance"":""stm""},{""episode_id"":""298ef311-ba49-4a2d-bade-afa8afabce89"",""provenance"":""stm""},{""episode_id"":""34432c50-68cc-414b-99a0-276ad2c65e56"",""provenance"":""stm""},{""episode_id"":""aa5e3739-499b-46a9-9313-a9fb000f12a6"",""provenance"":""stm""},{""episode_id"":""e964df06-0f65-4317-8001-1fa1e0c9b288"",""provenance"":""stm""}]"
